1|[Hei], hvordan går det?|Hi, how's it going?
5448|Bildene [viser galakser i utkanten av universet].|The images show galaxies at the edge of the universe.
5449|Det [overgår vår forestillingsevne].|That's beyond our imagination.
5450|Fysikken [støter mot sine grenser].|Physics is reaching its limits.
5451|Relativitetsteorien [har forandret vårt verdensbilde].|The theory of relativity changed our view of the world.
5452|Naturlovene [gjelder overalt i universet].|The laws of nature apply everywhere in the universe.
5453|Klimamodellen [beregner ulike scenarier].|The climate model calculates various scenarios.
5454|Prognosene [er beheftet med usikkerhet].|The forecasts are subject to uncertainties.
5455|Måleverdiene [ligger over gjennomsnittet].|The measurements are above average.
5456|Verdiene [svinger kraftig].|The values fluctuate strongly.
5457|Kurven [flater ut].|The curve is flattening.
5458|Trenden [er tydelig].|The trend is clear.
5459|Tallene [taler sitt tydelige språk].|The numbers speak for themselves.
5460|Datagrunnlaget [er entydig].|The data is clear.
5461|Funnene [må omsettes i praksis].|The findings must be put into practice.
5462|Det [er et stort gap] mellom teori og praksis.|There's a gap between theory and practice.
5463|Forskningen [må tjene fellesskapet].|Research must serve the common good.
5464|Resultatene [bør være fritt tilgjengelige].|The results should be freely accessible.
5465|Åpen tilgang [vinner langsomt fram].|Open access is slowly catching on.
5466|De vitenskapelige forlagene [tjener grovt på det].|Academic publishers make a fortune from it.
5467|Publiseringspresset [er enormt].|The pressure to publish is enormous.
5468|Den som ikke publiserer, [går under].|Publish or perish.
5469|Unge forskere [hopper fra kontrakt til kontrakt].|Young scientists move from contract to contract.
5470|Midlertidige stillinger [driver mange ut av akademia].|Fixed-term contracts drive many out of academia.
5471|Hjerneflukten [svekker landet som forskningsnasjon].|The brain drain weakens the country as a place for research.
5472|De beste hodene [flytter til utlandet].|The best minds are moving abroad.
5473|Universitetene [konkurrerer internasjonalt om talenter].|Universities compete internationally for talent.
5474|Eksellensinitiativet [skal fremme toppforskning].|The Excellence Initiative is meant to promote cutting-edge research.
5475|Forskningsprosjektet [får støtte fra EU].|The research project is funded by the EU.
5476|Forskningsgruppen [samarbeider internasjonalt].|The research group works together internationally.
5477|Konferansen [samler ledende eksperter].|The conference brings together leading experts.
5478|Foredraget [vakte stor interesse].|The lecture met with great interest.
5479|Spørsmålsrunden [var livlig].|The Q&A session was lively.
5480|Tesen [har satt i gang en kontroversiell debatt].|The thesis sparked a controversial debate.
5481|Hun [regnes som en kapasitet på sitt felt].|She's regarded as a leading authority in her field.
5482|Han [har gjort banebrytende arbeid].|He did pioneering work.
5483|Funnene [har funnet veien inn i lærebøkene].|The findings have made their way into the textbooks.
5484|Det [er dagens forskningsstatus].|That's the current state of research.
5485|Etter dagens kunnskap [er det ufarlig].|According to current knowledge, that's harmless.
5486|Det [kan ikke utelukkes].|That can't be ruled out.
5487|Sannsynligheten [er forsvinnende liten].|The probability is vanishingly small.
5488|Risikoen [er overkommelig].|The risk is manageable.
5489|Langtidsvirkningene [er fortsatt ukjente].|The long-term effects are still unknown.
5490|Forskningen [står overfor en gåte].|Research is facing a mystery.
5491|Fenomenet [er uforklart den dag i dag].|The phenomenon remains unexplained to this day.
5492|Mennesket [bruker bare en brøkdel av hjernen sin] – en myte.|Humans only use a fraction of their brain, a myth.
5493|Denne myten [er seiglivet].|This myth is stubborn.
5494|Det [holder ikke vitenskapelig].|That's scientifically untenable.
5495|Det [er pseudovitenskap].|That's pseudoscience.
5496|Anekdoter [erstatter ikke studier].|Anecdotes don't replace studies.
5497|Unntaket [bekrefter regelen].|The exception proves the rule.
5498|Man [bør stille kritiske spørsmål ved det].|You should question that critically.
5499|Skepsis [er en vitenskapelig dyd].|Skepticism is a scientific virtue.
5500|Ekstraordinære påstander [krever ekstraordinære bevis].|Extraordinary claims require extraordinary evidence.
5501|Psykologien [forsker på menneskelig atferd].|Psychology studies human behavior.
5502|Underbevisstheten [styrer mange beslutninger].|The subconscious steers many decisions.
5503|Vi [tror vi er mer rasjonelle enn vi er].|We think we're more rational than we are.
5504|Kognitive skjevheter [påvirker vurderingene våre].|Cognitive biases influence our judgment.
5505|Bekreftelsesfeilen [er svært utbredt].|Confirmation bias is widespread.
5506|Vi [leter etter informasjon som bekrefter meningene våre].|We look for information that confirms our opinion.
5507|Nevrovitenskapen [gir fascinerende innsikt].|Neuroscience provides fascinating insights.
5508|Hjernen [danner hele tiden nye forbindelser].|The brain constantly forms new connections.
5509|Læring [forandrer hjernen].|Learning changes the brain.
5510|Man [er aldri for gammel til å lære].|You're never too old to learn.
5511|Epigenetikken [viser at miljøet påvirker genene].|Epigenetics shows that the environment influences genes.
5512|Arv og miljø [virker sammen].|Nature and nurture work together.
5513|Spørsmålet [er like gammelt som menneskeheten].|The question is as old as humanity.
5514|Filosofien [stiller de spørsmålene vitenskapen ikke kan svare på].|Philosophy asks the questions science can't answer.
5515|Jo mer vi vet, [desto mer innser vi hva vi ikke vet].|The more we know, the more we realize what we don't know.
5516|Jeg vet [at jeg ingenting vet].|I know that I know nothing.
5517|Nysgjerrighet [er begynnelsen på all vitenskap].|Curiosity is the beginning of all science.
5518|Kunnskap [er makt].|Knowledge is power.
5519|Jeg [forbereder meg til eksamen].|I'm preparing for the exam.
5520|Jeg [har bestått eksamen].|I passed the exam.
5521|Jeg [strøk på eksamen].|I failed the exam.
5522|Jeg [må ta eksamen på nytt].|I have to retake the exam.
5523|Jeg [studerer en time hver dag].|I study for an hour every day.
5524|Jeg [har lest hele natta].|I studied all night.
5525|Karakteren [er ikke så viktig for meg].|The grade isn't that important to me.
5526|Jeg [fikk en sekser].|I got an A.
5527|Han [har fullført videregående].|He graduated from high school.
5528|Jeg [har begynt på medisinstudiet].|I enrolled in medicine.
5529|Semesteret [begynner i oktober].|The semester starts in October.
5530|Jeg [skriver bacheloroppgaven min akkurat nå].|I'm writing my bachelor's thesis.
5531|Innleveringsfristen [er om to uker].|The deadline is in two weeks.
5532|Jeg [har fått stipend].|I got a scholarship.
5533|Jeg [tar et utvekslingssemester].|I'm doing a semester abroad.
5534|Forelesningen [er helt overfylt].|The lecture is completely overcrowded.
5535|Jeg [skulker seminaret i dag].|I'm skipping the seminar today.
5536|Jeg [holdt et foredrag om Goethe].|I gave a presentation on Goethe.
5537|Leksene [tar evigheter].|The homework takes forever.
5538|Læreren [er veldig tålmodig].|The teacher is very patient.
5539|Undervisningen [ble avlyst].|Class was canceled.
5540|Barna [har ferie].|The kids are on vacation.
5541|Sønnen min [begynner på skolen neste år].|My son starts school next year.
5542|Hun [er en flink elev].|She's a good student.
5543|Han [sliter i matte].|He's having problems in math.
5544|Han [får leksehjelp].|He's getting tutoring.
5545|Jeg [utdanner meg til barnehagelærer].|I'm training to be a preschool teacher.
5546|Jeg [går på språkkurs].|I'm attending a language course.
5547|Jeg [har lært tysk i to år].|I've been learning German for two years.
5548|Jeg [gjør framskritt].|I'm making progress.
5549|Grammatikken [er vanskelig].|The grammar is difficult.
5550|Jeg [blander alltid kjønnene på substantivene].|I always mix up the articles.
5551|Jeg [lærer gloser med kort].|I learn the words with flashcards.
5552|Jeg [øver hver dag med en app].|I practice every day with an app.
5553|Jeg [har en språkpartner].|I have a language exchange partner.
5554|Jeg [tør ikke å snakke ennå].|I don't dare to speak yet.
5555|Feil [hører med når man lærer].|Mistakes are part of learning.
5556|Øvelse [gjør mester].|Practice makes perfect.
5557|Jeg [tenker allerede av og til på tysk].|I sometimes already think in German.
5558|Jeg [har bestått B2-sertifikatet].|I passed the B2 certificate.
5559|Jeg [forstår nesten alt], men jeg synes det er vanskelig å snakke.|I understand almost everything, but speaking is hard for me.
5560|Jeg [leser tyske bøker for å utvide ordforrådet mitt].|I read German books to expand my vocabulary.
5561|Jeg [ser serier på tysk med teksting].|I watch series in German with subtitles.
5562|Dialekten [er vanskelig å forstå].|The dialect is hard to understand.
5563|Utdanning [er nøkkelen til suksess].|Education is the key to success.
5564|Man [blir aldri ferdig utlært].|You never stop learning.
5565|Utdanningssystemet [trenger en reform].|The education system is in need of reform.
5566|Skolene [er forfalne og underfinansierte].|The schools are dilapidated and underfunded.
5567|Det [er akutt lærermangel].|There's an acute shortage of teachers.
5568|Mange timer [faller bort uten vikar].|Many lessons are canceled without replacement.
5569|Folk som skifter karriere, [skal fylle hullene].|Career changers are supposed to fill the gaps.
5570|Klassene [er for store].|The classes are too big.
5571|Tilpasset opplæring [blir skadelidende].|Individual support falls by the wayside.
5572|Skoleresultatene [avhenger sterkt av foreldrebakgrunnen].|Educational success depends heavily on family background.
5573|Barn fra ressurssvake familier [stiller svakere].|Children from disadvantaged families are at a disadvantage.
5574|Det tredelte skolesystemet [møter kritikk].|The three-tier school system is criticized.
5575|Valget av videre skolegang [tas for tidlig].|The decision about secondary school is made too early.
5576|Digitaliseringen av skolene [går tregt].|The digitalization of schools is progressing slowly.
5577|Det [mangler nettbrett og stabilt wifi].|There's a lack of tablets and stable Wi-Fi.
5578|Lærerne [har ofte ikke god nok opplæring].|Teachers are often not adequately trained.
5579|Tavleundervisning [er på vei ut].|Teacher-centered instruction is on the way out.
5580|Elevene [skal lære selvstendig].|Students are supposed to learn independently.
5581|Kritisk tenkning [må stimuleres].|Critical thinking must be encouraged.
5582|Pugging [alene er ikke nok].|Rote learning alone isn't enough.
5583|Læreplanene [er overlesset].|The curricula are overloaded.
5584|Skolen [skal forberede elevene på livet].|School is supposed to prepare you for life.
5585|Hverdagsferdigheter [kommer i andre rekke].|Everyday skills get short shrift.
5586|Økonomiforståelse [mangler i læreplanen].|Financial literacy is missing from the curriculum.
5587|Heldagsskolen [bygges ut].|All-day schooling is being expanded.
5588|Inkluderingen [overbelaster mange skoler].|Inclusion overwhelms many schools.
5589|PISA-resultatene [var nedslående].|The PISA results were sobering.
5590|Leseferdighetene [har blitt svakere].|Reading skills have declined.
5591|Hvert fjerde barn [kan ikke lese ordentlig].|One in four children can't read properly.
5592|Læring i de første leveårene [er avgjørende].|Early childhood education is crucial.
5593|Barnehagene [er læringsarenaer, ikke oppbevaringssteder].|Daycare centers are educational institutions, not storage places.
5594|Barnehagelærerne [er dårlig betalt].|Preschool teachers are poorly paid.
5595|Utdanning [må ikke avhenge av lommeboka].|Education mustn't depend on how much money you have.
5596|Studiene [er gratis].|University study is tuition-free.
5597|Levekostnadene [er det egentlige problemet].|The cost of living is the real problem.
5598|Mange studenter [må jobbe ved siden av].|Many students have to work on the side.
5599|Studiestøtten [holder knapt til å leve av].|Student aid is barely enough to live on.
5600|Andelen som avbryter studiene, [er høy].|The dropout rate is high.
5601|Universitetene [er overfylte].|The universities are overcrowded.
5602|Opptakskravene [er ekstremt høye].|The admission grade requirement is extremely high.
5603|Bologna-reformen [har gjort studiene mer skolepreget].|The Bologna reform made university more like school.
5604|Studiet [er for fjernt fra praksis].|The degree is too far removed from practice.
5605|Lærlingordningen [er en suksessmodell].|The dual vocational training system is a success.
5606|Yrkesfag [har ikke den anseelsen de fortjener].|Vocational training doesn't enjoy the reputation it deserves.
5607|Ikke alle [trenger å studere].|Not everyone has to go to university.
5608|Et håndverk [er gull verdt].|A trade is a sure path to prosperity.
5609|Håndverksbedriftene [finner ingen lærlinger].|Craft businesses can't find apprentices.
5610|Livslang læring [blir en nødvendighet].|Lifelong learning is becoming a necessity.
5611|Kunnskapen [blir raskere og raskere utdatert].|Knowledge becomes outdated faster and faster.
5612|Etterutdanning [er en investering i din egen framtid].|Further education is an investment in your own future.
5613|Folkeuniversitetet [tilbyr et bredt utvalg av kurs].|The adult education center offers a wide range of courses.
5614|Nettkurs [gjør det mulig å lære fleksibelt].|Online courses allow flexible learning.
5615|Selvdisiplin [er avgjørende når man tar fjernstudier].|Self-discipline is crucial in distance learning.
5616|Motivasjonen [daler med tiden].|Motivation wanes over time.
5617|Man [må ta seg sammen igjen og igjen].|You have to pull yourself together again and again.
5618|Jeg [har satt meg et konkret mål].|I've set myself a concrete goal.
5619|Små suksesser [holder motivasjonen oppe].|Small successes keep motivation up.
5620|Læringsutbyttet [avhenger av metoden].|Learning success depends on the method.
5621|Alle [lærer på forskjellige måter].|Everyone learns differently.
5622|Jeg [lærer best visuelt].|I'm a visual learner.
5623|Repetisjon [er læringens mor].|Repetition is the mother of learning.
5624|Spredt repetisjon [er særlig effektivt].|Spaced repetition is particularly effective.
5625|Det man har lært, [må tas i bruk].|What you've learned has to be applied.
5626|Språk [lærer man best i selve landet].|You learn languages best in the country itself.
5627|Å fordype seg i språket [gjør læringen raskere].|Immersion in the language speeds up the learning process.
5628|De første ukene [var en skikkelig utfordring].|The first few weeks were a real challenge.
5629|På et tidspunkt [faller brikkene på plass].|At some point it clicks.
5630|Jeg [har fått en følelse for språket].|I've developed a feel for the language.
5631|Nyansene i språket [åpenbarer seg først med tiden].|The subtleties of the language only become clear over time.
5632|Faste uttrykk [sier mye om en kultur].|Idioms reveal a lot about a culture.
5633|Oversatt ord for ord [gir det ingen mening].|Translated literally, that makes no sense.
5634|Det [lar seg knapt oversette].|That can hardly be translated.
5635|Ordet [har ingen direkte motsvarighet på engelsk].|The word has no direct equivalent in English.
5636|Tysk [har ry på seg for å være et vanskelig språk].|German has a reputation as a difficult language.
5637|Kasusene [gir mange elever hodebry].|The cases give many learners a headache.
5638|Ordstillingen [krever litt tilvenning].|The word order takes some getting used to.
5639|Verbet [står sist i leddsetningen].|The verb goes at the end of the subordinate clause.
5640|Sammensatte ord [kan bli uendelig lange].|Compound words can be endlessly long.
5641|De delbare verbene [er lumske].|Separable verbs are tricky.
5642|Uttalen [er ikke så vanskelig likevel].|The pronunciation isn't that hard at all.
5643|Aksenten [kan nesten ikke høres lenger].|The accent can hardly be heard anymore.
5644|Man [merker ikke i det hele tatt at du ikke er morsmålsbruker].|You can't tell at all that you're not a native speaker.
5645|Jeg [føler meg hjemme i språket nå].|I feel at home in the language now.
5646|Et nytt språk [er som et nytt liv].|A new language is like a new life.
5647|Flerspråklighet [er en berikelse].|Multilingualism is an enrichment.
5648|Barn som vokser opp flerspråklige, [har fordeler].|Children growing up multilingual have advantages.
5649|Morsmålet [bør holdes ved like].|The mother tongue should be cultivated.
5650|Anglisismer [sniker seg stadig mer inn i tysk].|Anglicisms are increasingly finding their way into German.
5651|Språkpuristene [er forferdet].|The language purists are appalled.
5652|Språket [er i stadig endring].|Language is constantly changing.
5653|Kjønnsnøytralt språk [er et stridstema].|Gender-inclusive language is a controversial topic.
5654|Rettskrivningsreformen [skapte oppstyr den gangen].|The spelling reform caused an uproar at the time.
5655|Ungdomsspråket [er ofte uforståelig for foreldre].|Youth slang is often incomprehensible to parents.
5656|Dialekter [er en del av hvem man er].|Dialects are a piece of home.
5657|Mange dialekter [står i fare for å dø ut].|Many dialects are threatened with extinction.
5658|Standardtysk [forstås overalt].|Standard German is understood everywhere.
5659|Læreren [fikk meg til å brenne for språket].|The teacher got me excited about the language.
5660|En god lærer [kan forandre liv].|A good teacher can change lives.
5661|Forholdet mellom lærer og elev [er avgjørende].|The relationship between teacher and student is crucial.
5662|Ros [motiverer mer enn kritikk].|Praise motivates more than criticism.
5663|Karakterer [sier lite om ferdighetene].|Grades say little about abilities.
5664|Karakterpresset [tynger mange elever].|The pressure of grades weighs on many students.
5665|Eksamensangst [er svært utbredt].|Exam anxiety is widespread.
5666|Jeg [fikk totalt jernteppe på eksamen].|I had a blackout in the exam.
5667|Jeg [var oppe hele natta].|I stayed up all night.
5668|Jeg [bare pugget inn stoffet].|I just crammed the material.
5669|Pugging rett før eksamen [gir ingenting på lang sikt].|Binge-and-purge learning is useless in the long run.
5670|Etter eksamen [var alt glemt igjen].|After the exam, everything was forgotten again.
5671|Jeg [besto med nød og neppe].|I passed by the skin of my teeth.
5672|Jeg [ble uteksaminert med utmerkelse].|I graduated with distinction.
5673|Graden [åpner mange dører].|The degree opens many doors.
5674|Avslutningsseremonien [var et rørende øyeblikk].|The graduation ceremony was a moving moment.
5675|Studietiden [var den fineste tiden i livet mitt].|My student years were the best time of my life.
5676|Jeg [lærte mye om meg selv i løpet av studiene].|I learned a lot about myself during my studies.
5677|Doktoravhandlingen [tok fire år].|The doctoral thesis took four years.
5678|Avhandlingen [fikk toppkarakter, summa cum laude].|The thesis was graded summa cum laude.
5679|Doktoravhandlingen [inneholdt plagiat].|The doctoral thesis contained plagiarism.
5680|Han [ble fratatt doktorgraden].|His doctorate was revoked.
5681|Akademisk arbeid [krever nøyaktighet].|Academic work requires care.
5682|Man [må oppgi kildene sine ordentlig].|You have to cite your sources properly.
5683|Litteraturlisten [var lengre enn selve oppgaven].|The bibliography was longer than the thesis itself.
5684|Semesteroppgaven [må holde akademisk standard].|The term paper has to meet academic standards.
5685|Problemstillingen [er for vid].|The research question is too broad.
5686|Jeg [må avgrense temaet].|I have to narrow down the topic.
5687|Veilederen [ga meg verdifulle råd].|My supervisor gave me valuable tips.
5688|Skrivesperren [lammet meg i flere uker].|Writer's block paralyzed me for weeks.
5689|Endelig [er oppgaven levert].|The thesis is finally submitted.
5690|Jeg [kjente en stein falle fra hjertet] da jeg hadde bestått.|A weight fell off my shoulders when I passed.
5691|Dannelse [er det som blir igjen når man har glemt alt].|Education is what remains when you've forgotten everything.
5692|Vi lærer ikke for skolen, [men for livet].|We learn not for school, but for life.
5693|Det man ikke lærer som ung, [lærer man aldri].|You can't teach an old dog new tricks.
5694|Det [motbeviser jeg gjerne]: Man kan lære språk i alle aldre.|I'm happy to disprove that: you can learn languages at any age.
5695|Jeg [liker å gå i teatret].|I like going to the theater.
5696|Forestillingen [var utsolgt].|The performance was sold out.
5697|Stykket [rørte meg dypt].|The play moved me a lot.
5698|Skuespillerne [var fantastiske].|The actors were terrific.
5699|Vi [har billetter til operaen].|We have tickets for the opera.
5700|Konserten [var helt vill].|The concert was insane.
5701|Bandet [spilte tre ekstranumre].|The band played three encores.
5702|Jeg [har sett sangeren live].|I saw the singer live.
5703|Utstillingen [står fram til mars].|The exhibition runs until March.
5704|Museet [har en imponerende samling].|The museum has an impressive collection.
5705|Maleriet [henger i Louvre].|The painting hangs in the Louvre.
5706|Jeg [skjønner meg ikke på moderne kunst].|I don't understand modern art.
5707|Kunst [ligger i betrakterens øye].|Art is in the eye of the beholder.
5708|Jeg [leser en spennende roman akkurat nå].|I'm reading an exciting novel right now.
5709|Jeg [klarte ikke å legge fra meg boka].|I couldn't put the book down.
5710|Slutten [skuffet meg].|The ending disappointed me.
5711|Filmen [er basert på en sann historie].|The film is based on a true story.
5712|Boka [er bedre enn filmen].|The book is better than the film.
5713|Filmen [vant en Oscar].|The film won an Oscar.
5714|Vi [skal på kino i kveld].|We're going to the cinema tonight.
5715|Filmen [vises med original tale og teksting].|The film is showing in the original with subtitles.
5716|Jeg [har spilt piano siden jeg var liten].|I've played the piano since I was a child.
5717|Jeg [synger i kor].|I sing in a choir.
5718|Jeg [maler på fritiden].|I paint in my free time.
5719|Jeg [har tatt et keramikkurs].|I took a pottery course.
5720|Jeg [elsker å fotografere].|I'm passionate about photography.
5721|Festivalen [arrangeres hver sommer].|The festival takes place every summer.
5722|Karnevalet [feires stort i Rhinland].|Carnival is celebrated in a big way in the Rhineland.
5723|Oktoberfest [trekker millioner av besøkende].|Oktoberfest attracts millions of visitors.
5724|Vi [skal på julemarked].|We're going to the Christmas market.
5725|I påsken [leter barna etter egg].|At Easter the children look for eggs.
5726|Denne tradisjonen [er veldig gammel].|This tradition is very old.
5727|Byen [har et levende kulturliv].|The city has a lively cultural scene.
5728|Arkitekturen [er imponerende].|The architecture is impressive.
5729|Katedralen [ble bygd i middelalderen].|The cathedral was built in the Middle Ages.
5730|Jeg [liker best å høre på jazz].|I like listening to jazz best.
5731|Sangen [går ikke ut av hodet mitt].|The song won't leave my head.
5732|Det [er en skikkelig øreorm].|That's a real earworm.
5733|Sangen [minner meg om ungdomstiden].|The song reminds me of my youth.
5734|Musikk [forener mennesker].|Music connects people.
5735|Kultur [er mer enn underholdning].|Culture is more than entertainment.
5736|Jeg [har abonnement på teatret].|I have a theater subscription.
5737|Anmeldelsene [var strålende].|The reviews were overwhelming.
5738|Forfatteren [leser fra den nye boka si].|The author is reading from his new book.
5739|Jeg [har et signert eksemplar].|I have a signed copy.
5740|Biblioteket [er favorittstedet mitt].|The library is my favorite place.
5741|Jeg [låner bøker på biblioteket].|I borrow books from the library.
5742|Jeg [er veldig glad i krim].|I'm a big fan of crime novels.
5743|Oppsetningen [var dristig og provoserende].|The staging was daring and provocative.
5744|Stykket [fikk en moderne tolkning].|The play was given a modern interpretation.
5745|Regissøren [har blåst nytt liv i klassikeren].|The director breathed new life into the classic.
5746|Publikum [var delt].|The audience was divided.
5747|Det [var både buing og stående applaus på en gang].|There were boos and standing ovations at the same time.
5748|Hovedrolleinnehaveren [briljerte i rollen sin].|The lead actress shone in her role.
5749|Skuespillerprestasjonen [var enestående].|The acting was outstanding.
5750|Handlingen [var forutsigbar].|The plot was predictable.
5751|Filmen [gjorde ikke noe inntrykk på meg].|The film left me cold.
5752|Karakterene [virker endimensjonale].|The characters seem one-dimensional.
5753|Spenningen [faller sammen midtveis].|The tension collapses in the middle.
5754|Slutten [er åpen].|The ending remains open.
5755|Filmen [gir mye rom for tolkning].|The film leaves a lot of room for interpretation.
5756|Bildespråket [er fantastisk].|The visual language is breathtaking.
5757|Lydsporet [forsterker stemningen].|The soundtrack underlines the mood.
5758|Filmen [er et mesterverk].|The film is a masterpiece.
5759|Verket [regnes som en klassiker i verdenslitteraturen].|The work is considered a classic of world literature.
5760|Romanen [gjenspeiler tidsånden].|The novel reflects the zeitgeist.
5761|Forfatteren [tar opp samfunnsspørsmål].|The author takes up social issues.
5762|Språket [er poetisk og tett].|The language is poetic and dense.
5763|Skrivestilen [tar litt tid å venne seg til].|The writing style takes some getting used to.
5764|Boka [er krevende å lese].|The reading is demanding.
5765|Man [må lese mellom linjene].|You have to read between the lines.
5766|Romanen [er preget av selvbiografiske trekk].|The novel is autobiographical in nature.
5767|Fortellerperspektivet [skifter hele tiden].|The narrative perspective keeps changing.
5768|Boka [er oversatt til over tretti språk].|The book was translated into over thirty languages.
5769|Romanen [lå på bestselgerlisten i flere måneder].|The novel was on the bestseller list for months.
5770|Hun [fikk den tyske bokprisen].|She was awarded the German Book Prize.
5771|Prisutdelingen [skapte kontrovers].|The award ceremony sparked controversy.
5772|Forfatteren [splitter folk].|The author is polarizing.
5773|Boka [har utløst en opphetet debatt].|The book sparked a heated debate.
5774|Kunsten [har lov til å provosere].|Art is allowed to provoke.
5775|Kunstnerisk frihet [er et gode vi må verne om].|Artistic freedom is a precious asset.
5776|Hvor [går grensen for kunstnerisk frihet]?|Where does artistic freedom end?
5777|Kunst [må ikke nødvendigvis falle i smak].|Art doesn't have to please.
5778|Kunsten [holder et speil opp foran samfunnet].|Art holds up a mirror to society.
5779|Verket [setter i gang tankene].|The work gets you thinking.
5780|Installasjonen [åpner seg ikke ved første øyekast].|The installation doesn't reveal itself at first glance.
5781|Man [må gi seg hen til det].|You have to open yourself up to it.
5782|Utstillingen [gir en grundig oversikt over hans verk].|The exhibition gives a comprehensive overview of his work.
5783|Retrospektivet [er en publikumsmagnet].|The retrospective is a crowd-puller.
5784|Bildet [ble solgt på auksjon for en rekordsum].|The painting was auctioned for a record sum.
5785|Kunstmarkedet [er helt overopphetet].|The art market is completely overheated.
5786|Maleriets ekthet [er omstridt].|The authenticity of the painting is disputed.
5787|Maleriet [viste seg å være en forfalskning].|The painting turned out to be a forgery.
5788|Røvet kunst [må leveres tilbake].|Looted art must be returned.
5789|Tilbakeføringen [er en langvarig prosess].|Restitution is a lengthy process.
5790|Museene [tar et oppgjør med sin koloniale fortid].|Museums are coming to terms with their colonial past.
5791|Kulturstøtten [ble drastisk kuttet].|Cultural funding was drastically cut.
5792|Det frie kunstfeltet [kjemper for å overleve].|The independent arts scene is fighting for survival.
5793|Mange kunstnere [lever på eksistensminimum].|Many artists live on the breadline.
5794|Nesten ingen [kan leve av kunsten alene].|Hardly anyone can live off art alone.
5795|Pandemien [rammet kulturbransjen hardt].|The pandemic hit the cultural sector hard.
5796|Kultur [er ingen luksus, men en nødvendighet].|Culture isn't a luxury, it's a necessity.
5797|Kultur [er samfunnskritisk].|Culture is essential.
5798|Finkulturen [regnes som elitær].|High culture is considered elitist.
5799|Grensene mellom finkultur og populærkultur [viskes ut].|The boundaries between high and pop culture are blurring.
5800|Populærkulturen [preger hele generasjoner].|Pop culture shapes entire generations.
5801|Sangen [ble en hymne for en hel generasjon].|The song became the anthem of a generation.
5802|Bandet [har skrevet musikkhistorie].|The band made music history.
5803|Albumet [regnes som en milepæl].|The album is considered a milestone.
5804|Comebacket [ble en total fiasko].|The comeback was a complete failure.
5805|Bandet [gikk fra hverandre etter en krangel].|The band broke up after a fight.
5806|Turneen [ble utsolgt på få minutter].|The tour sold out in minutes.
5807|Billettprisene [er astronomiske].|The ticket prices are astronomical.
5808|Strømming [har revolusjonert musikkbransjen].|Streaming has revolutionized the music industry.
5809|Musikerne [tjener nesten ingenting på strømming].|Musicians earn next to nothing from streaming.
5810|Vinylplaten [gjør comeback].|The vinyl record is making a comeback.
5811|Nostalgi [selger godt].|Nostalgia sells well.
5812|Klassikeren [har fått en ny filmatisering].|The classic was remade.
5813|Nyinnspillingen [kan ikke måle seg med originalen].|The remake can't hold a candle to the original.
5814|Oppfølgeren [var helt unødvendig].|The sequel was unnecessary.
5815|Hollywood [satser på velprøvde oppskrifter].|Hollywood relies on tried-and-tested formulas.
5816|Auteurfilmen [har det tøft].|The auteur film has a hard time.
5817|Filmfestivalen [er et utstillingsvindu for verdensfilmen].|The film festival is a showcase of world cinema.
5818|Filmen [ble tildelt Gullbjørnen].|The film was awarded the Golden Bear.
5819|Berlinalen [er en av de viktigste festivalene].|The Berlinale is one of the most important festivals.
5820|Det tyske filmlandskapet [er mangfoldig].|The German film landscape is diverse.
5821|Serien [har oppnådd kultstatus].|The series has achieved cult status.
5822|Karakteren [har blitt et ikon].|The character has become an icon.
5823|Sitatene [har gått inn i dagligtalen].|The quotes have entered everyday language.
5824|Kulturarven [må tas vare på].|Cultural heritage must be preserved.
5825|Gamlebyen [ble gjenoppbygd tro mot originalen].|The old town was rebuilt true to the original.
5826|Bygningen [er fredet].|The building is a listed monument.
5827|Arkitekturen [preger bybildet].|The architecture shapes the cityscape.
5828|Nybygget [stikker seg ut som et fremmedelement i gamlebyen].|The new building is out of place in the old town.
5829|Etterkrigstidens arkitektsynder [er synlige overalt].|The architectural sins of the postwar period are visible everywhere.
5830|Bauhaus [har preget moderne arkitektur].|The Bauhaus shaped modern architecture.
5831|Formen [følger funksjonen].|Form follows function.
5832|Designet [er enkelt og tidløst].|The design is simple and timeless.
5833|Byen [er en kulturhovedstad].|The city is a cultural capital.
5834|Kulturtilbudet [er nærmest uuttømmelig].|The range of culture on offer is practically inexhaustible.
5835|Man [vet ikke engang hvor man skal begynne].|You don't even know where to begin.
5836|Skikkene [varierer fra region til region].|The customs differ from region to region.
5837|Tradisjonen [går i arv fra generasjon til generasjon].|The tradition is handed down from generation to generation.
5838|Skikken [går tilbake til hedenske ritualer].|The custom goes back to pagan rituals.
5839|Mange tradisjoner [går i glemmeboka].|Many traditions are being forgotten.
5840|Folkeskikkene [holdes i live i lag og foreninger].|Folk customs are kept alive in clubs.
5841|Folkedraktene [brukes ved spesielle anledninger].|Traditional costumes are worn on special occasions.
5842|Folkefesten [er en fast del av året].|The fair is a fixed part of the year.
5843|Karnevalet [er den femte årstiden].|Carnival is the fifth season.
5844|Feiringen [strekker seg over flere dager].|The festivities extend over several days.
5845|Kulturen [er en del av identiteten vår].|Culture is part of our identity.
5846|Kulturelt mangfold [beriker samfunnet].|Cultural diversity enriches society.
5847|Kulturell utveksling [fremmer forståelse].|Cultural exchange promotes understanding.
5848|Kulturell appropriasjon [er et omstridt tema].|Cultural appropriation is a controversial topic.
