1|[Bok], kako si?|Hi, how's it going?
6105|Kad je riječ o budućnosti, [moramo promijeniti način razmišljanja].|With regard to the future, we have to rethink.
6106|Što se tiče financiranja, [još treba nešto razjasniti].|With regard to funding, there's still a need for clarification.
6107|U vezi s Vašim pitanjem [mogu reći sljedeće].|Regarding your question, I can say the following.
6108|Što se tiče provedbe, [ja sam skeptičan].|As far as the implementation is concerned, I'm skeptical.
6109|Što se mene tiče, [ja sam za].|As far as I'm concerned, I'm in favor.
6110|S jedne strane [štedi se novac], a s druge se čuva okoliš.|For one thing you save money, for another you protect the environment.
6111|Isplati se kako s ekološkog [tako i s ekonomskog stajališta].|It's worthwhile from both an ecological and economic point of view.
6112|Ni jedno [ni drugo rješenje] nije savršeno.|Neither one solution nor the other is perfect.
6113|Ne samo troškovi [nego i trud] su golemi.|Not only the cost but also the effort is enormous.
6114|Što duže čekamo, [to će biti skuplje].|The longer we wait, the more expensive it gets.
6115|Što više razmišljaš o tome, [to postaje kompliciranije].|The more you think about it, the more complicated it gets.
6116|Osim ako [ne nađemo bolje rješenje].|Unless we find a better solution.
6117|Pod pretpostavkom [da svi sudjeluju], moglo bi uspjeti.|Provided everyone takes part, it can work.
6118|Pod uvjetom [da su troškovi pokriveni], slažem se.|On the condition that the costs are covered, I agree.
6119|Ako nema zapreka, [počinjemo sutra].|Unless there's anything against it, we'll start tomorrow.
6120|U slučaju neuspjeha [mi snosimo odgovornost].|In the event of failure, we bear the responsibility.
6121|Iako [je cilj ispravan], put je pogrešan.|Even though the goal is right, the path is wrong.
6122|Premda [brojke izgledaju dobro], ostajem oprezan.|Although the numbers look good, I remain cautious.
6123|Unatoč svim naporima, [nije uspjelo].|Despite all efforts, it didn't succeed.
6124|Bez obzira na kritike, [vlada ustraje na planu].|Regardless of the criticism, the government is sticking to the plan.
6125|Unatoč tome, [trebali bismo pokušati].|Nevertheless, we should try.
6126|Bez obzira na to, [projekt je nastavljen].|Notwithstanding that, the project was continued.
6127|Doduše, [treba uz ogradu reći] da postoje iznimke.|However, one has to say by way of qualification that there are exceptions.
6128|Priznajem, [taj argument ima smisla].|Admittedly, the argument has something to it.
6129|Sigurno [postoje i nedostaci], ali prednosti prevladavaju.|There are certainly disadvantages too, but the advantages outweigh them.
6130|Istina, [to je točno], ali nije dovoljno.|That's true, but it's not enough.
6131|To možda [na prvi pogled uvjerava], ali ne izdržava pomniju provjeru.|That may seem convincing at first glance but doesn't stand up to closer scrutiny.
6132|Pri pomnijem promatranju [dobiva se drugačija slika].|On closer inspection, a different picture emerges.
6133|Dugoročno gledano, [to se isplati].|In the long run, that pays off.
6134|Kratkoročno [to možda pomaže], ali dugoročno ne.|In the short term that may help, but not in the long term.
6135|Na kraju krajeva, [to je pitanje prioriteta].|Ultimately, it's a question of priorities.
6136|U konačnici [svodi se na isto].|In the end, it amounts to the same thing.
6137|Na kraju [odlučuje pojedinac].|In the end, the individual decides.
6138|Iz toga [se može zaključiti da] mjera djeluje.|From this it can be concluded that the measure works.
6139|Prema tome, [moramo promijeniti razmišljanje].|Consequently, we have to rethink.
6140|Zbog toga [su cijene porasle].|As a result, prices rose.
6141|Sukladno tome, [odluka je ispravna].|Accordingly, the decision is right.
6142|Time [je dokazano da] funkcionira.|This proves that it works.
6143|U tom smislu [kritika je opravdana].|To that extent, the criticism is justified.
6144|Posebno su [mladi ljudi] pogođeni.|Young people in particular are affected.
6145|Brigu prije svega [zadaju troškovi].|Above all, the costs are worrying.
6146|Ne u posljednjem redu zbog toga [je ta tema tako osjetljiva].|Not least for this reason the issue is so explosive.
6147|Osim toga, [postoje i drugi razlozi].|Beyond that, there are further reasons.
6148|Nadalje, [treba imati na umu da] rok uskoro istječe.|Furthermore, it should be noted that the deadline expires soon.
6149|Također [valja napomenuti da] su podaci privremeni.|It should also be pointed out that the data is provisional.
6150|Povrh toga, [nedostaje osoblja].|Moreover, there's a lack of staff.
6151|Stvar [dodatno otežava to što] je vremena malo.|To make matters worse, time is short.
6152|Ne smijemo zaboraviti [ni čimbenik vremena].|Not to be forgotten is the time factor.
6153|[Treba imati na umu da] neće svi imati koristi.|It must be borne in mind that not everyone benefits.
6154|[Podsjetimo se da] smo se obvezali.|Let us recall that we made a commitment.
6155|[Ne smije se zanemariti činjenica da] postoje rizici.|One mustn't overlook the fact that there are risks.
6156|[Bilo bi pogubno to zanemariti].|It would be fatal to ignore that.
6157|[Bilo bi pogrešno iz toga zaključiti da] je sve u redu.|It would be wrong to conclude from this that everything is fine.
6158|[Nije dovoljno gledati samo troškove].|It's shortsighted to look only at the costs.
6159|[Ne treba s prljavom vodom izbaciti i dijete].|You shouldn't throw the baby out with the bathwater.
6160|[Ne smijemo staviti kola ispred konja].|We mustn't put the cart before the horse.
6161|To [je samo vrh ledenog brijega].|That's just the tip of the iceberg.
6162|To [je začarani krug].|That's a vicious circle.
6163|Ovdje [se primjenjuju dvostruki kriteriji].|Double standards are being applied here.
6164|To [je voda na mlin kritičarima].|That's grist to the critics' mill.
6165|Time [se vuka postavlja da čuva ovce].|That's like putting the fox in charge of the henhouse.
6166|To [je pucanj u prazno].|That's a shot in the dark.
6167|To [bi se moglo obiti o glavu].|That could backfire.
6168|To [je puko zamazivanje očiju].|That's window dressing.
6169|To [je samo prazna priča].|That's just hot air.
6170|To [stoji na klimavim nogama].|That stands on feet of clay.
6171|Argumentacija [je sama po sebi dosljedna].|The argument is internally consistent.
6172|Argumentacija [ima rupa].|The argument has gaps.
6173|To [je neoboriv argument].|That's a compelling argument.
6174|Tome [nemam što dodati].|I have nothing to add to that.
6175|Tome [se mogu samo pridružiti].|I can only agree with that.
6176|Ja [se slažem s prethodnom govornicom].|I agree with the previous speaker.
6177|[Htio bih se nadovezati na] ono što si rekao.|I'd like to pick up on what you said.
6178|Da [se vratimo na temu]: gdje smo stali?|To pick up the thread again: where were we?
6179|[Htio bih skrenuti pozornost na] jedan drugi aspekt.|I'd like to draw attention to another aspect.
6180|Dopustite mi [da napravim korak unatrag].|Let me take a step back.
6181|Ako [cijelu stvar pogledamo trijezno], …|If you look at the whole thing soberly…
6182|Kad se bolje pogleda, [to uopće nije tako strašno].|On closer inspection, it's not that bad at all.
6183|Strogo uzevši, [obojica su u pravu].|Strictly speaking, both are right.
6184|Točno govoreći, [to nije ispravno].|Strictly speaking, that's not correct.
6185|U biti [slažemo se].|Basically, we agree.
6186|U načelu [da, ali u praksi ne].|In principle yes, but not in practice.
6187|U teoriji [to zvuči dobro].|In theory, that sounds good.
6188|U praksi [stvari izgledaju drugačije].|In practice, it looks different.
6189|To je [lakše reći nego učiniti], kao i obično.|That's easier said than done, as so often.
6190|Na to [se ne može odgovoriti paušalno].|That can't be answered in general terms.
6191|[Ne postoji čarobni recept].|There's no magic formula.
6192|Rješenje [je negdje između].|The solution lies somewhere in between.
6193|Trebali bismo [naći srednji put].|We should find a middle ground.
6194|Oba stajališta [imaju svoje opravdanje].|Both positions have their justification.
6195|Ja [mogu razumjeti obje strane].|I can understand both sides.
6196|Istina je, kao i obično, [negdje u sredini].|As so often, the truth lies somewhere in the middle.
6197|[Ovako nećemo nikamo stići].|We're not getting anywhere like this.
6198|Dopustite da [prijeđemo na srž stvari].|Let's get to the heart of the matter.
6199|Dopustite da [ostanemo objektivni].|Let's stay objective.
6200|Trebali bismo [raspravu vratiti na činjenice].|We should make the discussion more objective.
6201|Rasprava [je izmakla kontroli].|The debate got out of hand.
6202|[Ne bi trebalo prelaziti na osobno].|One shouldn't get personal.
6203|To [nema veze sa stvari].|That's beside the point.
6204|To [ne spada ovamo].|That doesn't belong here.
6205|Mi [skrećemo s teme].|We're getting off topic.
6206|Vratimo se [na pravu temu].|Let's get back to the actual topic.
6207|[Da sažmem]: slažemo se u tri točke.|To sum up: we agree on three points.
6208|[Ostaje zaključiti da] su potrebni daljnji razgovori.|What remains to be noted is that further talks are needed.
6209|Na kraju [želim naglasiti] koliko je to važno.|In conclusion, I'd like to stress how important this is.
6210|Ukratko: [isplati se].|In short: it's worth it.
6211|Na kraju, ali ne manje važno, [zahvaljujem svima koji su sudjelovali].|Last but not least, I thank everyone involved.
6212|[Zahvaljujem Vam na pozornosti].|Thank you for your attention.
6213|Ja [sam u razdoblju velikih promjena].|I'm going through a period of change.
6214|Ja [stojim pred odlukom koja će mi odrediti budućnost].|I'm facing a decision that will shape my future.
6215|Ja [pažljivo vagam prednosti i nedostatke].|I'm carefully weighing up the pros and cons.
6216|Još [se nisam odlučio].|I haven't committed myself yet.
6217|Ta odluka [mi nije bila laka].|The decision wasn't easy for me.
6218|Dugo [sam se borio sam sa sobom].|I struggled with myself for a long time.
6219|Na kraju [sam poslušao svoj osjećaj].|In the end I listened to my gut feeling.
6220|Ni sekunde [ne žalim zbog te odluke].|I don't regret the decision for a second.
6221|Gledajući unatrag, [to je bio pravi izbor].|In hindsight, it was the right choice.
6222|Čovjek [raste sa svojim zadacima].|You grow with your tasks.
6223|Krize [nose i prilike].|Crises also hold opportunities.
6224|Ja [sam naučio iz svojih pogrešaka].|I've learned from my mistakes.
6225|Neuspjeh [je dio života].|Failure is part of life.
6226|Ponekad [treba pasti da bi se naučilo ustati].|Sometimes you have to fall to learn to get up.
6227|Ja [sam se iznova izmislio].|I've reinvented myself.
6228|Napokon [sam pronašao sebe].|I've finally found myself.
6229|Ja [sam iznova posložio svoje prioritete].|I've reordered my priorities.
6230|Zdravlje i obitelj [sada su na prvom mjestu].|Health and family now come first.
6231|Više [me ne može tako lako izbaciti iz takta].|I don't get rattled so easily anymore.
6232|S godinama [čovjek postaje opušteniji].|You become more relaxed with age.
6233|Više [ne shvaćam život tako ozbiljno].|I don't take life so seriously anymore.
6234|Ja [sam naučio pustiti].|I've learned to let go.
6235|[Ne može se sve kontrolirati].|You can't control everything.
6236|Ja [prihvaćam ono što ne mogu promijeniti].|I accept what I can't change.
6237|Ja [se usredotočujem na bitno].|I focus on what's essential.
6238|Više [ne ovisim o tuđem mišljenju].|I no longer let myself depend on other people's opinions.
6239|Ja [priznajem svoje slabosti].|I own my weaknesses.
6240|Nitko [nije savršen].|Nobody's perfect.
6241|Perfekcionizam [može paralizirati].|Perfectionism can be paralyzing.
6242|Dobro [je ponekad dovoljno dobro].|Good is sometimes good enough.
6243|Ja [sam sam sebi najstroži kritičar].|I'm my own harshest critic.
6244|Trebao bih [biti blaži prema sebi].|I should be kinder to myself.
6245|Briga o sebi [nije sebičnost].|Self-care isn't selfishness.
6246|Ja [svjesno odvajam vrijeme za sebe].|I consciously take time for myself.
6247|Ja [punim baterije na planinarenju].|I recharge my batteries hiking.
6248|Ja [sam našao protutežu poslu].|I've found a balance to work.
6249|[Pronaći ravnotežu] nije lako.|Finding the balance isn't easy.
6250|Ja [sklon sam preopteretiti se].|I tend to overload myself.
6251|Ja [sam si natovario previše].|I've taken on too much.
6252|Ja [povlačim ručnu dok nije prekasno].|I'm pulling the plug before it's too late.
6253|Ja [sam povukao granicu].|I've drawn a line.
6254|Reći ne [treba naučiti].|Saying no has to be learned.
6255|Više [ne dam da me iskorištavaju].|I no longer let myself be taken advantage of.
6256|Ja [sam se oprostio od toksičnih odnosa].|I've said goodbye to toxic relationships.
6257|Ja [se okružujem ljudima koji mi čine dobro].|I surround myself with people who are good for me.
6258|Kvaliteta [je važnija od kvantitete], i u prijateljstvima.|Quality comes before quantity, in friendships too.
6259|Prave prijatelje [upoznaješ u teškim vremenima].|You recognize true friends in hard times.
6260|Ja [sam zahvalan za ljude u svom životu].|I'm grateful for the people in my life.
6261|Zahvalnost [čini sretnim].|Gratitude makes you happy.
6262|Sreća [je pitanje stava].|Happiness is a question of attitude.
6263|Čaša [je polupuna], a ne poluprazna.|The glass is half full, not half empty.
6264|Ja [sam nepopravljivi optimist].|I'm an incurable optimist.
6265|Ja [sam više realist].|I'm more of a realist.
6266|Treba [se nadati najboljem i pripremiti se na najgore].|You should hope for the best and prepare for the worst.
6267|Nada [umire posljednja].|Hope dies last.
6268|[Bit će što bude].|Whatever happens, happens.
6269|Sve [se događa s razlogom], vjerujem.|Everything happens for a reason, I believe.
6270|Život [piše najbolje priče].|Life writes the best stories.
6271|Život [nije bajka].|Life isn't a bed of roses.
6272|Život [treba prihvatiti onakav kakav jest].|You have to take life as it comes.
6273|Svatko [je kovač svoje sreće].|Everyone is the architect of their own fortune.
6274|Tko miruje, [taj hrđa].|If you rest, you rust.
6275|Svaki početak [je težak].|All beginnings are difficult.
6276|Vježba [čini majstora], i u životu.|Practice makes perfect, in life too.
6277|Ni Rim [nije sagrađen u jedan dan].|Rome wasn't built in a day.
6278|Strpljenje [je vrlina].|Patience is a virtue.
6279|U miru [je snaga].|Strength lies in calmness.
6280|Gdje ima volje, [ima i načina].|Where there's a will, there's a way.
6281|Nikad [ne treba gubiti nadu].|You should never give up hope.
6282|Nitko [se nije rodio kao majstor].|No one is born a master.
6283|Sve je dobro [što se dobro svrši], kako se lijepo kaže.|All's well that ends well, as the saying goes.
6284|Čovjek [uči dok je živ], i to je ono lijepo.|You never stop learning, that's the beauty of it.
6285|Kriza srednjih godina [baš me pogodila].|The midlife crisis hit me hard.
6286|Imam osjećaj [da tapkam u mjestu].|I feel like I'm treading water.
6287|Ja [trebam novi izazov].|I need a new challenge.
6288|Želim [dati svom životu novi smjer].|I want to give my life a new direction.
6289|[Nikad nije kasno slijediti svoje snove].|It's never too late to follow your dreams.
6290|Ja [sam ostvario svoj san].|I've made my dream come true.
6291|Ja [sam se usudio pokrenuti vlastiti posao].|I took the step into self-employment.
6292|Taj korak [se isplatio].|The step was worth it.
6293|Ja [sam izašao iz svoje zone udobnosti].|I left my comfort zone.
6294|Izvan zone udobnosti [događa se čarolija].|Outside your comfort zone is where the magic happens.
6295|Ja [sam rastao uz svoje zadatke].|I've grown with my tasks.
6296|Ja [sam ponosan na ono što sam postigao].|I'm proud of what I've achieved.
6297|Ja [nemam si što predbaciti].|I have nothing to reproach myself for.
6298|Ja [sam u miru sa sobom i sa svijetom].|I'm at peace with myself and the world.
6299|Veza [je u krizi].|The relationship is in crisis.
6300|Komunikacija [je zamrla].|Communication has dried up.
6301|Mi [pričamo jedno pored drugoga].|We talk past each other.
6302|Trebali bismo [ići na terapiju za parove].|We should go to couples therapy.
6303|Mi [smo se ponovno pomirili i složili].|We've pulled together again.
6304|Veza [je težak posao].|A relationship is hard work.
6305|Kompromisi [su dio svake veze].|Compromises are part of every relationship.
6306|Drugome [treba ostaviti prostora].|You have to give the other person space.
6307|Ljubomora [je otrov za svaku vezu].|Jealousy is poison for every relationship.
6308|Povjerenje [je temelj].|Trust is the foundation.
6309|Mi [se odnosimo jedno prema drugome kao ravnopravni].|We meet as equals.
6310|Mi [se savršeno nadopunjujemo].|We complement each other perfectly.
6311|Mi [imamo iste vrijednosti].|We share the same values.
6312|On [je moja stijena].|He's my rock.
6313|Ona [izvlači ono najbolje iz mene].|She brings out the best in me.
6314|Mi [smo se međusobno nadahnjivali].|We inspired each other.
6315|Prekid [je bio bolan, ali ispravan].|The breakup was painful but right.
6316|Ja [sam dobro prebolio prekid].|I've come to terms with the breakup well.
6317|Ja [sam spreman za nešto novo].|I'm ready for something new.
6318|Ja [otvoreno gledam u budućnost].|I'm facing the future with an open mind.
6319|Poštovana gospođo Schmidt, [hvala Vam na Vašem dopisu].|Dear Ms. Schmidt, thank you for your letter.
6320|[Pozivajući se na naš razgovor] šaljem Vam dokumentaciju.|With reference to our conversation, I'm sending you the documents.
6321|[Ovim putem prijavljujem se na oglašeno radno mjesto].|I would hereby like to apply for the advertised position.
6322|[S velikim sam zanimanjem pročitao Vaš oglas].|I read your advertisement with great interest.
6323|[Imam višegodišnje radno iskustvo] u prodaji.|I have several years of professional experience in sales.
6324|[Bilo bi mi drago kada biste me pozvali na osobni razgovor].|I would be very pleased to be invited to a personal interview.
6325|[Ovim putem otkazujem ugovor uz poštivanje otkaznog roka s danom] 31. prosinca.|I hereby terminate my contract with due notice as of December 31.
6326|[Molim Vas da mi potvrdite primitak ovog dopisa].|Please confirm receipt of this letter.
6327|[Ulažem prigovor na rješenje] od 3. svibnja.|I hereby object to the decision of May 3.
6328|[Molim Vas da ponovno razmotrite predmet].|I ask you to review the matter again.
6329|[Nažalost, moram se požaliti na] uslugu.|Unfortunately I have to complain about the service.
6330|[Očekujem hitno očitovanje].|I expect an immediate response.
6331|[U protivnom bit ću prisiljen] poduzeti pravne korake.|Otherwise I'll be forced to take legal action.
6332|[Unaprijed Vam zahvaljujem na razumijevanju].|Thank you in advance for your understanding.
6333|[Rado Vam stojim na raspolaganju za dodatna pitanja].|I'm happy to answer any questions you may have.
6334|[Očekujući Vaš odgovor, srdačno Vas] pozdravljam.|Awaiting your reply, I remain, yours sincerely.
6335|[Sa žaljenjem Vas moramo obavijestiti] da je radno mjesto već popunjeno.|We regret to inform you that the position has already been filled.
6336|[Želimo Vam sve najbolje u daljnjoj karijeri].|We wish you all the best for your professional future.
6337|[S radošću Vas obavještavamo] da ste dobili posao.|We are pleased to inform you that you've got the position.
6338|[U prilogu Vam dostavljamo] traženu dokumentaciju.|Enclosed you'll find the requested documents.
6339|[Sukladno našem dogovoru] isporučujemo do petka.|As agreed, we'll deliver by Friday.
6340|[Upozoravamo Vas da] rok istječe u ponedjeljak.|We would point out that the deadline expires on Monday.
6341|[Molimo Vas da obratite pozornost na priložene napomene].|Please note the enclosed information.
6342|[Ako imate pitanja], slobodno nam se obratite.|Should you have any questions, please contact us.
6343|[Zahvaljujemo Vam na povjerenju].|Thank you for your trust.
6344|[Želio bih Vam izraziti iskrenu zahvalnost].|I'd like to express my sincere thanks to you.
6345|[Stalo mi je do toga] da Vam osobno zahvalim.|It's important to me to thank you personally.
6346|[Obraćam Vam se s jednom molbom].|I'm turning to you with a request.
6347|[Biste li mi bili ljubazni javiti] kada je termin?|Could you kindly let me know when the appointment takes place?
6348|[Bio bih Vam vrlo zahvalan] kada biste mi mogli pomoći.|I'd be very much obliged if you could help me.
6349|[Iznimno mi je žao] što je došlo do kašnjenja.|I'm extremely sorry that there were delays.
6350|[Molim Vas da oprostite na kasnom odgovoru].|Please excuse the late reply.
6351|[Kao što sam već najavio telefonom], šaljem Vam ugovor.|As already announced by phone, I'm sending you the contract.
6352|[Rado ćemo prihvatiti Vašu ponudu].|We'd be happy to take you up on your offer.
6353|[Nažalost, ne možemo udovoljiti Vašoj želji].|Unfortunately we can't meet your request.
6354|[Vaš smo upit proslijedili nadležnoj službi].|We've forwarded your inquiry to the relevant department.
6355|[Vaš zahtjev bit će obrađen što je prije moguće].|Your request will be processed as quickly as possible.
6356|[Vrijeme obrade iznosi] oko četiri tjedna.|The processing time is about four weeks.
6357|[Molimo Vas za malo strpljenja].|We ask for a little patience.
6358|[Ovaj je dopis valjan bez potpisa].|This letter is valid without a signature.
6359|[Dokumentaciju je potrebno naknadno dostaviti bez posebnog poziva].|Documents are to be submitted afterwards without request.
6360|[Rok se smatra ispoštovanim] ako dopis stigne na vrijeme.|The deadline is met if the letter arrives on time.
6361|Birokratski jezik [često je gotovo nerazumljiv].|Officialese is often barely comprehensible.
6362|Sitna slova [uvijek treba pročitati].|You should always read the small print.
6363|To [moram najprije dobro promisliti].|I need to think it over first.
6364|[Vratit ću se na to].|I'll come back to that.
6365|To [pridržavam sebi kao pravo].|I reserve the right to do that.
6366|To [je stvar dogovora].|That's a matter for negotiation.
6367|To [je na procjeni pojedinca].|That's at the discretion of the individual.
6368|To [iziskuje znatan trud].|That involves considerable effort.
6369|To [nije ni u kakvom razmjeru s koristi].|That's out of all proportion to the benefit.
6370|To [se može provesti uz razuman trud].|That can be implemented with reasonable effort.
6371|To [ne vodi nikamo].|That doesn't lead anywhere.
6372|To [je u interesu svih uključenih].|That's in the interest of everyone involved.
6373|To [je u interesu svih nas].|That's in all our interests.
6374|Mi [svi vučemo isti konop] kad je bitno.|We all pull together when it matters.
6375|To [se pokazalo dobrim].|That has proven itself.
6376|To [se nije pokazalo dobrim].|That hasn't proven itself.
6377|To [tek treba vidjeti].|That remains to be seen.
6378|[Ostaje napeto].|It remains exciting.
6379|[Bit će zanimljivo vidjeti].|We'll see.
6380|[Vidjet ćemo što nam donosi budućnost].|We'll see what the future brings.
6381|Ja [ću se prepustiti iznenađenju].|I'll wait and see.
6382|Najbolje [tek dolazi].|The best is yet to come.
6383|Ja [se veselim svemu što tek dolazi].|I'm looking forward to everything still to come.
6384|Svaki dan [nova je prilika].|Every day is a new chance.
6385|[Živi se samo jednom], zato idemo!|You only live once, so let's go!
6386|Život [je prekratak za loše vino].|Life is too short for bad wine.
6387|[Treba slaviti kad god se ukaže prilika].|You should celebrate whenever there's a reason to.
6388|Uživaj [u malim trenucima].|Enjoy the little moments.
6389|Najljepše stvari [često su neplanirane].|The best things are often unplanned.
6390|Ja [sam naučio vjerovati životu].|I've learned to trust life.
6391|[Sve će biti dobro].|Everything will turn out fine.
6392|Na kraju [sve bude dobro], a ako nije dobro, onda to još nije kraj.|In the end everything will be fine, and if it's not fine, it's not the end yet.
6393|Život [je lijep], unatoč svemu.|Life is beautiful, despite everything.
6394|Ja [s pouzdanjem gledam naprijed].|I'm looking ahead with confidence.
6395|Hajde da [izvučemo najbolje iz toga].|Let's make the best of it.
6396|[Sve je u našim rukama].|It's in our own hands.
6397|Svaki korak [se računa].|Every step counts.
6398|I najduži put [počinje prvim korakom].|Even the longest journey begins with the first step.
6399|Ja [sam spreman za sljedeće poglavlje].|I'm ready for the next chapter.
6400|Novo poglavlje [počinje].|A new chapter begins.
6401|Ja [sam znatiželjan kamo će me put odvesti].|I'm curious to see where the journey takes me.
6402|Ja [sam pronašao svoj put].|I've found my way.
6403|[Vidimo se], kako se lijepo kaže.|See you around, as they say.
6404|Ja [sam to teško zaradio].|I worked hard for that.
6405|To [mi nije palo s neba].|That didn't just fall into my lap.
6406|Meni [nitko ništa nije poklonio].|I didn't get anything for free.
6407|Uspjeh [je rezultat teškog rada].|Success is the result of hard work.
6408|Ja [sam došao do svojih granica].|I reached my limits.
6409|Ja [sam se i sam sebi začudio].|I surprised myself.
6410|Ja [sam iznenadio samog sebe].|I surprised myself.
6411|Ja [sam skupio hrabrost].|I plucked up courage.
6412|[Sve je sjelo na svoje mjesto].|Everything fell into place.
6413|Stvari [su krenule nabolje].|Things have taken a turn for the better.
6414|Ja [sam u dobroj formi].|I'm in good shape.
6415|Meni [ništa ne nedostaje].|I lack nothing.
6416|Ja [imam sve razloge za radost].|I have every reason to be happy.
6417|Ja [sam potpuno zadovoljan svojim životom].|I'm completely satisfied with my life.
6418|[Ne može biti bolje].|It couldn't be going better.
@slang
A2|[Bok], kako si?|Hi, how are you?|Hola, ¿qué tal?|Salut, ça va ?|Hi, wie geht's?|Oi, tudo bem?|Ciao, come stai?|Hoi, hoe gaat het?|Hej, hur mår du?|Hei, hvordan går det?|Hej, hvordan går det?|Salut, ce faci?|Bok, kako si?
A2|[Ćao], vidimo se sutra!|Bye, see you tomorrow!|¡Chao, nos vemos mañana!|Ciao, à demain !|Tschüss, bis morgen!|Tchau, até amanhã!|Ciao, ci vediamo domani!|Doei, tot morgen!|Hej då, vi ses i morgon!|Ha det, vi ses i morgen!|Hej hej, vi ses i morgen!|Pa, ne vedem mâine!|Doviđenja, vidimo se sutra!
A2|[Šta ima]?|What's up?|¿Qué hay?|Quoi de neuf ?|Was geht?|E aí, beleza?|Che si dice?|Hoe is het?|Läget?|Hva skjer?|Hvad så?|Ce mai faci?|Što ima novo?
A2|[Kaj ima], stari?|What's up, man?|¿Qué hay, tío?|Quoi de neuf, mec ?|Was geht, Alter?|E aí, cara?|Come va, amico?|Hoe is het, man?|Läget, polarn?|Hva skjer, kompis?|Hvad så, mand?|Ce mai faci, frate?|Što ima novo, prijatelju?
A2|[Ajde bok], moram ići.|Okay, bye, I have to go.|Venga, chao, me tengo que ir.|Allez, salut, je dois y aller.|Na dann, tschüss, ich muss los.|Beleza, tchau, tenho que ir.|Dai, ciao, devo andare.|Oké, doei, ik moet gaan.|Okej, hej då, jag måste gå.|Ok, ha det, jeg må gå.|Okay, hej hej, jeg må gå.|Hai, pa, trebuie să plec.|Dobro, doviđenja, moram ići.
A2|Ovo je moj [frend] Marko.|This is my buddy Marko.|Este es mi amigo Marko.|C'est mon pote Marko.|Das ist mein Kumpel Marko.|Esse é meu amigo Marko.|Questo è il mio amico Marko.|Dit is mijn maat Marko.|Det här är min kompis Marko.|Dette er kompisen min Marko.|Det her er min ven Marko.|El e prietenul meu Marko.|Ovo je moj prijatelj Marko.
A2|Idem van s [frendicom].|I'm going out with a (girl) friend.|Salgo con una amiga.|Je sors avec une copine.|Ich gehe mit einer Freundin aus.|Vou sair com uma amiga.|Esco con un'amica.|Ik ga uit met een vriendin.|Jag ska ut med en tjejkompis.|Jeg skal ut med en venninne.|Jeg skal ud med en veninde.|Ies cu o prietenă.|Izlazim s prijateljicom.
A2|To je baš [kul]!|That's really cool!|¡Eso mola mucho!|C'est trop cool !|Das ist echt cool!|Isso é muito legal!|È proprio figo!|Dat is echt gaaf!|Det är riktigt coolt!|Det er skikkelig kult!|Det er virkelig sejt!|E super tare!|To je stvarno odlično!
A2|Ovaj film je [ful] dobar.|This movie is super good.|Esta peli está superbuena.|Ce film est trop bien.|Der Film ist voll gut.|Esse filme é muito bom.|Questo film è bellissimo.|Deze film is echt supergoed.|Den här filmen är jättebra.|Denne filmen er kjempebra.|Den her film er vildt god.|Filmul ăsta e foarte bun.|Ovaj film je jako dobar.
A2|[Baš] mi je drago!|I'm really glad!|¡Me alegro un montón!|Je suis vraiment content !|Ich freu mich total!|Fico muito feliz!|Sono proprio contento!|Ik ben echt blij!|Vad glad jag blir!|Så hyggelig!|Hvor er jeg glad!|Mă bucur tare mult!|Stvarno mi je drago!
A2|Ma to je [super]!|Oh, that's great!|¡Eso es genial!|Mais c'est super !|Das ist ja super!|Isso é ótimo!|Ma è fantastico!|Nou, dat is super!|Men vad bra!|Så flott!|Det er jo super!|Păi e grozav!|Pa to je izvrsno!
A2|Cijela [ekipa] dolazi večeras.|The whole gang is coming tonight.|Viene toda la pandilla esta noche.|Toute la bande vient ce soir.|Die ganze Clique kommt heute Abend.|A galera toda vem hoje à noite.|Stasera viene tutta la compagnia.|De hele groep komt vanavond.|Hela gänget kommer i kväll.|Hele gjengen kommer i kveld.|Hele banden kommer i aften.|Vine toată gașca diseară.|Cijelo društvo dolazi večeras.
A2|Nemam [love] za kino.|I've got no cash for the movies.|No tengo pasta para el cine.|J'ai pas de fric pour le ciné.|Ich hab keine Kohle fürs Kino.|Não tenho grana pro cinema.|Non ho soldi per il cinema.|Ik heb geen poen voor de bioscoop.|Jag har inga stålar till bion.|Jeg har ikke gryn til kino.|Jeg har ingen gysser til biografen.|N-am bani de film.|Nemam novca za kino.
A2|[Ma daj]!|Come on! / No way!|¡Anda ya!|Mais non !|Ach komm!|Ah, para!|Ma dai!|Kom op! / Echt niet!|Äh, lägg av!|Neimen!|Årh, hold nu op!|Ei, las-o!|Ne može biti!
A2|[Ajme], kasnim!|Oh no, I'm late!|¡Ay, llego tarde!|Oh là là, je suis en retard !|Oh je, ich bin spät dran!|Ai, tô atrasado!|Oddio, sono in ritardo!|O nee, ik ben te laat!|Åh nej, jag är sen!|Å nei, jeg er sent ute!|Åh nej, jeg kommer for sent!|Vai, am întârziat!|Joj, kasnim!
A2|Oprosti! – [Nema frke].|Sorry! – No worries.|¡Perdona! – Tranqui.|Pardon ! – Pas de souci.|Sorry! – Kein Stress.|Desculpa! – Relaxa.|Scusa! – Tranquillo.|Sorry! – Geen probleem.|Förlåt! – Ingen fara.|Beklager! – Null stress.|Undskyld! – Helt i orden.|Scuze! – Nicio problemă.|Oprosti! – Nema problema.
