1|[Salut], ce mai faci?|Hi, how's it going?
5934|Astfel [a influențat în mod durabil limba germană].|In doing so, he had a lasting influence on the German language.
5935|Războiul de Treizeci de Ani [a devastat mari părți ale țării].|The Thirty Years' War devastated large parts of the country.
5936|Iluminismul [a pus rațiunea în centru].|The Enlightenment put reason at the center.
5937|Ai curajul [să te folosești de propria minte].|Have the courage to use your own understanding.
5938|Revoluția Franceză [a zdruncinat vechea ordine].|The French Revolution shook the old order.
5939|Revoluția de la 1848 [a eșuat].|The revolution of 1848 failed.
5940|Imperiul German [a fost întemeiat în 1871].|The German Empire was founded in 1871.
5941|Primul Război Mondial [a făcut milioane de victime].|The First World War claimed millions of victims.
5942|Republica de la Weimar [a fost prima democrație germană].|The Weimar Republic was the first German democracy.
5943|Republica [a eșuat din cauza contradicțiilor ei interne].|The republic failed because of its internal contradictions.
5944|Marea Criză [i-a împins pe mulți în brațele extremiștilor].|The Great Depression drove many into the arms of extremists.
5945|Democrația [a fost subminată din interior].|Democracy was hollowed out from within.
5946|Preluarea puterii [s-a petrecut aparent legal].|The seizure of power took place apparently legally.
5947|Rezistența [a venit prea târziu și a fost prea slabă].|The resistance came too late and was too weak.
5948|Frații Scholl [și-au plătit curajul cu viața].|The Scholl siblings paid for their courage with their lives.
5949|Capitularea [a pus capăt războiului în Europa].|The surrender ended the war in Europe.
5950|8 mai [este o zi a eliberării].|May 8th is a day of liberation.
5951|Procesele de la Nürnberg [au intrat în istoria dreptului].|The Nuremberg trials made legal history.
5952|Legea Fundamentală [a fost răspunsul la catastrofă].|The Basic Law was the answer to the catastrophe.
5953|Părinții și mamele Legii Fundamentale [au învățat din istorie].|The fathers and mothers of the Basic Law learned from history.
5954|Planul Marshall [a ajutat la reconstrucție].|The Marshall Plan helped with reconstruction.
5955|Ancorarea în Occident [a marcat tânăra Republică Federală].|Alignment with the West shaped the young Federal Republic.
5956|Ostpolitik [a inițiat o destindere].|Ostpolitik initiated a détente.
5957|Îngenuncherea de la Varșovia [a devenit un simbol al reconcilierii].|The kneeling in Warsaw became a symbol of reconciliation.
5958|Prietenia franco-germană [este un noroc al istoriei].|The Franco-German friendship is a stroke of luck in history.
5959|Dușmanii de moarte [au devenit parteneri].|Archenemies became partners.
5960|Unificarea europeană [asigură pacea de decenii].|European unification has secured peace for decades.
5961|Războiul Rece [a împărțit lumea în două blocuri].|The Cold War divided the world into two blocs.
5962|Cortina de Fier [trecea chiar prin mijlocul Europei].|The Iron Curtain ran right through Europe.
5963|Sfârșitul Războiului Rece [părea să fie sfârșitul istoriei].|The end of the Cold War seemed like the end of history.
5964|Această speranță [s-a dovedit înșelătoare].|That hope has proven deceptive.
5965|Istoria [nu se repetă, dar rimează].|History doesn't repeat itself, but it rhymes.
5966|Paralelele cu prezentul [sunt evidente].|Parallels to the present are unmistakable.
5967|Ar trebui [să fim prudenți cu comparațiile istorice].|One should be careful with historical comparisons.
5968|Comparația [șchiopătează].|The comparison is flawed.
5969|Trecutul [își face simțită prezența până astăzi].|The past still has an effect on the present.
5970|Istoria colonială [a fost ignorată multă vreme].|Colonial history was ignored for a long time.
5971|Germania [și-a asumat responsabilitatea colonială].|Germany has acknowledged its colonial responsibility.
5972|Străzile [sunt redenumite].|The street names are being renamed.
5973|Felul în care tratăm monumentele [este controversat].|How to deal with monuments is controversial.
5974|Istoria [nu e în alb și negru].|History isn't black and white.
5975|Trebuie [să vezi lucrurile în contextul lor istoric].|You have to see things in their historical context.
5976|Asta [e greu de înțeles din perspectiva de azi].|That's hard to understand from today's perspective.
5977|Cu ce știm azi, [e ușor să fii deștept].|With today's knowledge, you're always wiser.
5978|Istoria familiei [n-a fost niciodată discutată deschis].|The family history was never openly discussed.
5979|Despre război [în familia noastră se tăcea].|The war was never talked about in our family.
5980|[Am scotocit prin scrisori vechi].|I rummaged through old letters.
5981|Genealogia [este marea mea pasiune].|Genealogy is my big hobby.
5982|Strămoșii mei [au emigrat în America].|My ancestors emigrated to America.
5983|Valul de emigrare [a atins apogeul în secolul al XIX-lea].|The wave of emigration peaked in the 19th century.
5984|Milioane de germani [și-au căutat norocul în Lumea Nouă].|Millions of Germans sought their fortune in the New World.
5985|Urmele emigranților [se mai găsesc și astăzi].|Traces of the emigrants can still be found today.
5986|Identitatea [se hrănește din multe surse].|Identity draws on many sources.
5987|Acasă [nu e un loc, ci un sentiment].|Home isn't a place, it's a feeling.
5988|[Poți avea mai multe case].|You can have more than one home.
5989|[Am crescut între două culturi].|I grew up between two cultures.
5990|[Mă simt străin și aici, și acolo].|I feel like a stranger both here and there.
5991|Întrebarea despre origine [poate fi jignitoare].|The question about origin can be hurtful.
5992|De unde ești [de fapt]?|Where are you really from?
5993|Patriotismul [este un subiect delicat în Germania].|Patriotism is a difficult topic in Germany.
5994|Mândria națională [este discretă la noi].|National pride is muted in this country.
5995|La Campionatul Mondial de fotbal [toată lumea flutură deodată steaguri].|During the World Cup, suddenly everyone waves flags.
5996|Patriotismul constituțional [se referă la valorile Legii Fundamentale].|Constitutional patriotism refers to the values of the Basic Law.
5997|Identitatea națională [se află în schimbare].|National identity is changing.
5998|Ce [este de fapt tipic german]?|What is actually typically German?
5999|Punctualitatea și ordinea [sunt considerate tipic germane].|Punctuality and order are considered typically German.
6000|Clișeele [au adesea un sâmbure de adevăr].|Clichés often have a grain of truth.
6001|Germanii [au reputația că n-au simțul umorului], pe nedrept.|Germans are considered humorless, wrongly so.
6002|Mentalitatea [diferă mult între nord și sud].|The mentality differs greatly between north and south.
6003|Mândria regională [este adesea mai mare decât cea națională].|Regional pride is often greater than national pride.
6004|Bavarezii [se văd în primul rând bavarezi].|Bavarians see themselves first as Bavarians.
6005|Fărâmițarea în state mici [marchează Germania până astăzi].|The historical patchwork of small states still shapes Germany today.
6006|Federalismul [are rădăcini istorice].|Federalism has historical roots.
6007|Istoria [este omniprezentă].|History is omnipresent.
6008|Fiecare oraș [își spune propria poveste].|Every city tells its own story.
6009|Rămășițele Zidului [sunt astăzi atracții turistice].|The remains of the Wall are tourist attractions today.
6010|Unde trecea odinioară fâșia morții, [acum este un parc].|Where the death strip once ran, there's now a park.
6011|Centura Verde [este o rezervație naturală].|The Green Belt is a nature reserve.
6012|Trecutul [ne ajunge mereu din urmă].|The past keeps catching up with us.
6013|[Nu poți șterge istoria].|You can't undo history.
6014|[Dar poți trage învățăminte din ea].|But you can learn lessons from it.
6015|Cine nu cunoaște trecutul [nu poate înțelege prezentul].|Those who don't know the past can't understand the present.
6016|Istoria [este dascălul nostru].|History is our teacher.
6017|[Să păstrăm vie] amintirea este datoria noastră.|Keeping the memory alive is our duty.
6018|Niciodată din nou [înseamnă acum].|Never again is now.
6019|Democrația [a fost câștigată cu greu].|Democracy was hard-won.
6020|Libertatea de care ne bucurăm [nu este de la sine înțeleasă].|The freedom we enjoy isn't to be taken for granted.
6021|Generațiile trecute [au făcut mari sacrificii pentru ea].|Previous generations made great sacrifices for it.
6022|[Le suntem datori].|We're indebted to them.
6023|Viitorul [are nevoie de rădăcini].|The future needs a past.
6024|A păstra tradițiile [nu înseamnă a păstra cenușa, ci a duce mai departe flacăra].|Preserving tradition isn't about keeping the ashes, but passing on the flame.
6025|Epoca [s-a încheiat cu un bubuit].|The era ended with a bang.
6026|O nouă eră [a început].|A new era has dawned.
6027|[Trăim un moment de cotitură istorică].|We're experiencing a historic turning point.
6028|Evenimentele [se precipită].|Events are coming thick and fast.
6029|[Mai târziu ne vom uita înapoi la această perioadă].|People will look back on this time later.
6030|[Scriem istorie chiar acum].|We're making history right now.
6031|Asta [va intra în manualele de istorie].|That will go down in the history books.
6032|Ziua aceea [mi s-a întipărit în memorie].|That day is burned into my memory.
6033|[Știu și acum exact unde eram atunci].|I remember exactly where I was back then.
6034|Imaginile acestea [nu le voi uita niciodată].|I'll never forget these images.
6035|Evenimentele [au marcat o generație întreagă].|The events shaped an entire generation.
6036|Nici pe vremuri [nu era totul mai bine].|Things weren't all better in the old days either.
6037|Vremurile bune de altădată [adesea nu erau chiar atât de bune].|The good old days often weren't that good.
6038|Amintirea [înfrumusețează multe].|Memory glosses over a lot.
6039|Timpul [nu vindecă toate rănile istoriei].|Time doesn't heal all the wounds of history.
6040|Reconcilierea [necesită timp și sinceritate].|Reconciliation takes time and honesty.
6041|Istoria [merge mai departe].|History goes on.
6042|[Sunt ferm convins că] o să reușim.|I'm firmly convinced that we can do this.
6043|[Nu sunt sigur dacă] acesta e drumul bun.|I'm not sure whether that's the right way.
6044|[Mă îndoiesc că] o să funcționeze.|I doubt that will work.
6045|[Rămâne de văzut dacă] merită.|It's questionable whether it's worth it.
6046|Pe de o parte [e scump], pe de altă parte economisești timp.|On the one hand it's expensive, on the other you save time.
6047|Asta [pledează pentru], asta pledează împotrivă.|That speaks for it, that speaks against it.
6048|Un argument în favoarea lui [este timpul economisit].|One argument in favor is the time saved.
6049|Un dezavantaj important [este prețul ridicat].|An important disadvantage is the high price.
6050|[Aș vrea să abordez două aspecte].|I'd like to raise two points.
6051|În primul rând [aș vrea să subliniez] că e important pentru mine.|First I'd like to stress that this is important to me.
6052|În plus, [trebuie avut în vedere] că e nevoie de timp.|Moreover, one should bear in mind that it takes time.
6053|La asta se adaugă [faptul că costurile cresc].|On top of that, costs are rising.
6054|Nu în ultimul rând, [e vorba de dreptate].|Last but not least, it's about fairness.
6055|În concluzie, [se poate spune] că merită.|In summary, it can be said that it's worth it.
6056|Una peste alta, [sunt mulțumit].|All in all, I'm satisfied.
6057|Din acest motiv [sunt împotrivă].|For this reason I'm against it.
6058|De aceea [propun] să așteptăm.|That's why I suggest we wait.
6059|Asta [se datorează faptului că] nimeni n-are timp.|That's because nobody has time.
6060|Asta [duce la situația în care] mulți renunță.|That leads to many giving up.
6061|Spre deosebire de aceasta, [a doua variantă e mai ieftină].|In contrast, the second option is cheaper.
6062|În comparație cu trecutul, [s-a îmbunătățit].|Compared to before, it's gotten better.
6063|De exemplu, [poți lua bicicleta].|For example, you can take the bike.
6064|[Cel mai bun exemplu în acest sens este] Danemarca.|The best example of this is Denmark.
6065|[Depinde de cum] privești lucrurile.|It depends on how you look at it.
6066|[Înțeleg de ce] spui asta.|I can understand why you're saying that.
6067|Aici [trebuie să-ți dau dreptate].|I have to agree with you there.
6068|Aici [am o altă părere].|I take a different view on that.
6069|[Nu văd deloc lucrurile așa].|I don't see it that way at all.
6070|Asta [nu e chiar așa].|That's not quite right.
6071|Da, dar [trebuie să ținem cont și de faptul] că există riscuri.|Yes, but you also have to consider that there are risks.
6072|Pot [să adaug ceva scurt]?|May I briefly add something?
6073|Te rog [lasă-mă să termin].|Please let me finish.
6074|Ce [vrei să spui mai exact cu asta]?|What exactly do you mean by that?
6075|Poți [să explici mai pe larg]?|Can you explain that in more detail?
6076|Bine [că aduci vorba despre asta].|Good that you're bringing that up.
6077|[Susțin punctul de vedere că] educația trebuie să fie o prioritate.|I take the position that education must have priority.
6078|[Am convingerea fermă că] asta trebuie să se schimbe.|I'm firmly convinced that this has to change.
6079|După părerea mea, [această argumentație e insuficientă].|In my view, this argument falls short.
6080|[Nu se poate nega faptul că] costurile cresc.|It can't be denied that the costs are rising.
6081|[Este în afară de orice îndoială că] trebuie să acționăm.|It's beyond question that we have to act.
6082|[Nu se poate contesta că] s-au făcut greșeli.|It can't be denied that mistakes were made.
6083|[Se poate argumenta foarte bine că] acest lucru are sens.|One can certainly argue that this makes sense.
6084|[S-ar putea obiecta că] e prea scump.|One could object that it's too expensive.
6085|[La aceasta se poate replica faptul că] pe termen lung e mai ieftin.|Against that, it can be said that it's cheaper in the long run.
6086|Acest argument [nu stă în picioare].|This argument doesn't hold water.
6087|Această afirmație [este total nefondată].|This claim is completely unfounded.
6088|Aceasta [este o concluzie greșită].|That's a fallacy.
6089|Acesta [este un raționament circular].|That's circular reasoning.
6090|Aici [se compară merele cu perele].|Here apples are being compared with oranges.
6091|Aceasta [este o generalizare nepermisă].|That's an improper generalization.
6092|Obiecția [este întemeiată].|The objection is justified.
6093|Acesta [este un aspect important, care e adesea trecut cu vederea].|That's an important aspect that's often overlooked.
6094|Asta [atinge miezul problemei].|That gets to the heart of the problem.
6095|Punctul esențial [este cu totul altul].|The crucial point is a different one.
6096|Despre ce e vorba de fapt [este chestiunea finanțării].|What it's really about is the question of funding.
6097|Întrebarea [nu este dacă, ci cum].|The question isn't whether, but how.
6098|Asta [ridică întrebarea cine] plătește.|That raises the question of who pays for it.
6099|De aici [se naște întrebarea] dacă e corect.|This raises the question of whether it's fair.
6100|[Se pune întrebarea în ce măsură] asta are sens.|The question arises as to what extent that makes sense.
6101|În acest context, [trebuie menționat că] studiul este depășit.|In this context, it should be mentioned that the study is outdated.
6102|În acest context, [decizia pare de înțeles].|Against this background, the decision seems understandable.
6103|Având în vedere situația, [ar trebui să fim prudenți].|In view of the situation, we should be cautious.
6104|Având în vedere costurile, [asta e greu de justificat].|Given the costs, that's hardly justifiable.
6105|Cu privire la viitor, [trebuie să ne schimbăm modul de gândire].|With regard to the future, we have to rethink.
6106|În ceea ce privește finanțarea, [mai sunt lucruri de clarificat].|With regard to funding, there's still a need for clarification.
6107|Referitor la întrebarea dumneavoastră, [pot spune următoarele].|Regarding your question, I can say the following.
6108|Cât despre punerea în practică, [sunt sceptic].|As far as the implementation is concerned, I'm skeptical.
6109|Cât despre mine, [sunt pentru].|As far as I'm concerned, I'm in favor.
6110|Pe de o parte [economisești bani], pe de alta protejezi mediul.|For one thing you save money, for another you protect the environment.
6111|Atât din punct de vedere ecologic, [cât și economic] merită.|It's worthwhile from both an ecological and economic point of view.
6112|Nici o soluție, [nici cealaltă] nu e perfectă.|Neither one solution nor the other is perfect.
6113|Nu doar costurile, [ci și efortul] este enorm.|Not only the cost but also the effort is enormous.
6114|Cu cât așteptăm mai mult, [cu atât devine mai scump].|The longer we wait, the more expensive it gets.
6115|Cu cât te gândești mai mult, [cu atât devine mai complicat].|The more you think about it, the more complicated it gets.
6116|Doar dacă [nu găsim o soluție mai bună].|Unless we find a better solution.
6117|Cu condiția ca [toată lumea să participe], poate funcționa.|Provided everyone takes part, it can work.
6118|Cu condiția [ca și costurile să fie acoperite], sunt de acord.|On the condition that the costs are covered, I agree.
6119|Dacă nu există obiecții, [începem mâine].|Unless there's anything against it, we'll start tomorrow.
6120|În caz de eșec, [ne asumăm responsabilitatea].|In the event of failure, we bear the responsibility.
6121|Deși [obiectivul este corect], drumul este greșit.|Even though the goal is right, the path is wrong.
6122|Cu toate că [cifrele arată bine], rămân prudent.|Although the numbers look good, I remain cautious.
6123|În ciuda tuturor eforturilor, [nu s-a reușit].|Despite all efforts, it didn't succeed.
6124|În pofida criticilor, [guvernul rămâne la planul său].|Regardless of the criticism, the government is sticking to the plan.
6125|Cu toate acestea, [ar trebui să încercăm].|Nevertheless, we should try.
6126|Cu toate acestea, [proiectul a fost continuat].|Notwithstanding that, the project was continued.
6127|Totuși, [trebuie precizat] că există și excepții.|However, one has to say by way of qualification that there are exceptions.
6128|Trebuie să recunosc, [argumentul are ceva adevăr în el].|Admittedly, the argument has something to it.
6129|Sigur [există și dezavantaje], dar avantajele cântăresc mai mult.|There are certainly disadvantages too, but the advantages outweigh them.
6130|E drept că [asta e corect], dar nu e suficient.|That's true, but it's not enough.
6131|Poate [părea convingător la prima vedere], dar nu rezistă unei analize atente.|That may seem convincing at first glance but doesn't stand up to closer scrutiny.
6132|Privind mai atent, [apare o altă imagine].|On closer inspection, a different picture emerges.
6133|Pe termen lung, [asta dă roade].|In the long run, that pays off.
6134|Pe termen scurt [poate ajuta], pe termen lung nu.|In the short term that may help, but not in the long term.
6135|În cele din urmă, [e o chestiune de priorități].|Ultimately, it's a question of priorities.
6136|În final, [se ajunge la același lucru].|In the end, it amounts to the same thing.
6137|În ultimă instanță, [decide fiecare individ].|In the end, the individual decides.
6138|De aici [se poate trage concluzia că] măsura funcționează.|From this it can be concluded that the measure works.
6139|Prin urmare, [trebuie să ne regândim abordarea].|Consequently, we have to rethink.
6140|Ca urmare, [prețurile au crescut].|As a result, prices rose.
6141|În consecință, [decizia este corectă].|Accordingly, the decision is right.
6142|Astfel [s-a dovedit că] funcționează.|This proves that it works.
6143|În această privință, [critica este justificată].|To that extent, the criticism is justified.
6144|În special [tinerii] sunt afectați.|Young people in particular are affected.
6145|Mai ales [costurile] sunt îngrijorătoare.|Above all, the costs are worrying.
6146|Nu în ultimul rând din acest motiv [subiectul este atât de exploziv].|Not least for this reason the issue is so explosive.
6147|Pe lângă asta, [mai sunt și alte motive].|Beyond that, there are further reasons.
6148|De asemenea, [trebuie reținut că] termenul expiră în curând.|Furthermore, it should be noted that the deadline expires soon.
6149|Mai trebuie [subliniat faptul că] datele sunt provizorii.|It should also be pointed out that the data is provisional.
6150|Pe deasupra, [lipsește personalul].|Moreover, there's a lack of staff.
6151|Colac peste pupăză, [mai e și faptul că] timpul e scurt.|To make matters worse, time is short.
6152|Nu trebuie uitat [factorul timp].|Not to be forgotten is the time factor.
6153|[Trebuie avut în vedere că] nu toată lumea are de câștigat.|It must be borne in mind that not everyone benefits.
6154|[Să ne amintim că] ne-am asumat un angajament.|Let us recall that we made a commitment.
6155|[Nu trebuie să ignorăm faptul că] există riscuri.|One mustn't overlook the fact that there are risks.
6156|[Ar fi fatal să ignorăm asta].|It would be fatal to ignore that.
6157|[Ar fi greșit să tragem de aici concluzia că] totul e în regulă.|It would be wrong to conclude from this that everything is fine.
6158|[E o viziune îngustă să te uiți doar la costuri].|It's shortsighted to look only at the costs.
6159|[Nu trebuie să arunci copilul odată cu apa din copaie].|You shouldn't throw the baby out with the bathwater.
6160|[Nu trebuie să punem carul înaintea boilor].|We mustn't put the cart before the horse.
6161|Asta [e doar vârful aisbergului].|That's just the tip of the iceberg.
6162|Acesta [este un cerc vicios].|That's a vicious circle.
6163|Aici [se folosesc două măsuri diferite].|Double standards are being applied here.
6164|Asta [e apă la moara criticilor].|That's grist to the critics' mill.
6165|Asta [înseamnă să pui lupul paznic la oi].|That's like putting the fox in charge of the henhouse.
6166|Asta [e o lovitură dată pe nimerite].|That's a shot in the dark.
6167|Asta [ar putea avea efectul opus].|That could backfire.
6168|Asta [e praf în ochi].|That's window dressing.
6169|Asta [e doar vorbă goală].|That's just hot air.
6170|Asta [stă pe picioare de lut].|That stands on feet of clay.
6171|Argumentația [este coerentă în sine].|The argument is internally consistent.
6172|Argumentația [are lacune].|The argument has gaps.
6173|Acesta [este un argument zdrobitor].|That's a compelling argument.
6174|[Nu am nimic de adăugat].|I have nothing to add to that.
6175|[Nu pot decât să subscriu la asta].|I can only agree with that.
6176|[Sunt de acord cu antevorbitoarea mea].|I agree with the previous speaker.
6177|[Aș vrea să continui ideea pe care ai spus-o].|I'd like to pick up on what you said.
6178|Ca [să reluăm firul]: unde rămăseserăm?|To pick up the thread again: where were we?
6179|[Aș vrea să atrag atenția asupra unui alt aspect].|I'd like to draw attention to another aspect.
6180|Permiteți-mi [să fac un pas înapoi].|Let me take a step back.
6181|Dacă [privim totul cu luciditate], …|If you look at the whole thing soberly…
6182|Privind lucrurile la rece, [nu e chiar atât de grav].|On closer inspection, it's not that bad at all.
6183|Strict vorbind, [amândoi au dreptate].|Strictly speaking, both are right.
6184|La drept vorbind, [asta nu e corect].|Strictly speaking, that's not correct.
6185|În fond, [suntem de acord].|Basically, we agree.
6186|În principiu [da, dar în practică nu].|In principle yes, but not in practice.
6187|În teorie [sună bine].|In theory, that sounds good.
6188|În practică [lucrurile stau altfel].|In practice, it looks different.
6189|Asta [e mai ușor de zis decât de făcut], ca de atâtea ori.|That's easier said than done, as so often.
6190|La asta [nu se poate răspunde în termeni generali].|That can't be answered in general terms.
6191|[Nu există o rețetă-minune].|There's no magic formula.
6192|Soluția [se află undeva la mijloc].|The solution lies somewhere in between.
6193|[Ar trebui să găsim o cale de mijloc].|We should find a middle ground.
6194|Ambele poziții [sunt îndreptățite].|Both positions have their justification.
6195|[Pot înțelege ambele părți].|I can understand both sides.
6196|Adevărul, ca de atâtea ori, [se află la mijloc].|As so often, the truth lies somewhere in the middle.
6197|[Așa nu ajungem nicăieri].|We're not getting anywhere like this.
6198|Haideți [să trecem la miezul problemei].|Let's get to the heart of the matter.
6199|Haideți [să rămânem obiectivi].|Let's stay objective.
6200|[Ar trebui să aducem discuția pe un teren obiectiv].|We should make the discussion more objective.
6201|Dezbaterea [a scăpat de sub control].|The debate got out of hand.
6202|[Nu ar trebui să devenim personali].|One shouldn't get personal.
6203|Asta [n-are nicio legătură cu subiectul].|That's beside the point.
6204|Asta [nu-și are locul aici].|That doesn't belong here.
6205|[Ne abatem de la subiect].|We're getting off topic.
6206|Să revenim [la subiectul propriu-zis].|Let's get back to the actual topic.
6207|[Rețin]: suntem de acord în trei puncte.|To sum up: we agree on three points.
6208|[Trebuie reținut că] sunt necesare discuții suplimentare.|What remains to be noted is that further talks are needed.
6209|În încheiere, [aș vrea să subliniez] cât de important este acest lucru.|In conclusion, I'd like to stress how important this is.
6210|Pe scurt: [merită].|In short: it's worth it.
6211|Nu în ultimul rând, [le mulțumesc tuturor celor implicați].|Last but not least, I thank everyone involved.
6212|[Vă mulțumesc pentru atenție].|Thank you for your attention.
6213|[Trec printr-o perioadă de schimbări].|I'm going through a period of change.
6214|[Mă aflu în fața unei decizii decisive pentru viitorul meu].|I'm facing a decision that will shape my future.
6215|[Cântăresc cu grijă avantajele și dezavantajele].|I'm carefully weighing up the pros and cons.
6216|[Încă nu m-am hotărât].|I haven't committed myself yet.
6217|Decizia [nu mi-a fost ușoară].|The decision wasn't easy for me.
6218|[M-am luptat mult timp cu mine însumi].|I struggled with myself for a long time.
6219|În cele din urmă [am ascultat de instinct].|In the end I listened to my gut feeling.
6220|[Nu regret nicio secundă decizia].|I don't regret the decision for a second.
6221|Privind în urmă, [a fost alegerea potrivită].|In hindsight, it was the right choice.
6222|[Crești odată cu provocările].|You grow with your tasks.
6223|Crizele [ascund și oportunități].|Crises also hold opportunities.
6224|[Am învățat din greșelile mele].|I've learned from my mistakes.
6225|Eșecul [face parte din viață].|Failure is part of life.
6226|[Trebuie să mai și cazi ca să înveți să te ridici].|Sometimes you have to fall to learn to get up.
6227|[M-am reinventat].|I've reinvented myself.
6228|[M-am regăsit în sfârșit].|I've finally found myself.
6229|[Mi-am reorganizat prioritățile].|I've reordered my priorities.
6230|Sănătatea și familia [sunt acum pe primul loc].|Health and family now come first.
6231|[Nu mă mai scot din sărite atât de ușor].|I don't get rattled so easily anymore.
6232|Cu vârsta [devii mai calm].|You become more relaxed with age.
6233|[Nu mai iau viața atât de în serios].|I don't take life so seriously anymore.
6234|[Am învățat să las lucrurile să plece].|I've learned to let go.
6235|[Nu poți controla totul].|You can't control everything.
6236|[Accept ce nu pot schimba].|I accept what I can't change.
6237|[Mă concentrez pe esențial].|I focus on what's essential.
6238|[Nu mai depind de părerea altora].|I no longer let myself depend on other people's opinions.
6239|[Îmi asum slăbiciunile].|I own my weaknesses.
6240|Nimeni [nu e perfect].|Nobody's perfect.
6241|Perfecționismul [te poate paraliza].|Perfectionism can be paralyzing.
6242|Bine [e uneori destul de bine].|Good is sometimes good enough.
6243|[Sunt cel mai aspru critic al meu].|I'm my own harshest critic.
6244|[Ar trebui să fiu mai blând cu mine însumi].|I should be kinder to myself.
6245|Grija de sine [nu e egoism].|Self-care isn't selfishness.
6246|[Îmi fac în mod conștient timp pentru mine].|I consciously take time for myself.
6247|[Îmi încarc bateriile făcând drumeții].|I recharge my batteries hiking.
6248|[Mi-am găsit o activitate care să echilibreze munca].|I've found a balance to work.
6249|[Să găsești echilibrul] nu e ușor.|Finding the balance isn't easy.
6250|[Am tendința să îmi iau prea multe pe umeri].|I tend to overload myself.
6251|[Mi-am luat prea multe pe cap].|I've taken on too much.
6252|[Trag frâna de mână înainte să fie prea târziu].|I'm pulling the plug before it's too late.
6253|[Am tras o linie].|I've drawn a line.
6254|Să spui nu [e ceva ce trebuie învățat].|Saying no has to be learned.
6255|[Nu mai las pe nimeni să profite de mine].|I no longer let myself be taken advantage of.
6256|[Mi-am luat rămas-bun de la relațiile toxice].|I've said goodbye to toxic relationships.
6257|[Mă înconjor de oameni care îmi fac bine].|I surround myself with people who are good for me.
6258|Calitatea [contează mai mult decât cantitatea], și la prietenii.|Quality comes before quantity, in friendships too.
6259|Prietenii adevărați [se cunosc la nevoie].|You recognize true friends in hard times.
6260|[Sunt recunoscător pentru oamenii din viața mea].|I'm grateful for the people in my life.
6261|Recunoștința [te face fericit].|Gratitude makes you happy.
6262|Fericirea [ține de atitudine].|Happiness is a question of attitude.
6263|Paharul [e pe jumătate plin], nu pe jumătate gol.|The glass is half full, not half empty.
6264|[Sunt un optimist incurabil].|I'm an incurable optimist.
6265|[Sunt mai degrabă realist].|I'm more of a realist.
6266|[Speră la ce e mai bun și pregătește-te pentru ce e mai rău].|You should hope for the best and prepare for the worst.
6267|Speranța [moare ultima].|Hope dies last.
6268|[Ce-o fi, o fi].|Whatever happens, happens.
6269|Totul [se întâmplă cu un motiv], cred eu.|Everything happens for a reason, I believe.
6270|Viața [scrie cele mai frumoase povești].|Life writes the best stories.
6271|Viața [nu e o plimbare prin parc].|Life isn't a bed of roses.
6272|[Trebuie să iei viața așa cum vine].|You have to take life as it comes.
6273|Fiecare [e făuritorul propriului destin].|Everyone is the architect of their own fortune.
6274|Cine stă pe loc [ruginește].|If you rest, you rust.
6275|Orice început [e greu].|All beginnings are difficult.
6276|Exercițiul [te face maestru], și în viață.|Practice makes perfect, in life too.
6277|Nici Roma [n-a fost construită într-o zi].|Rome wasn't built in a day.
6278|Răbdarea [este o virtute].|Patience is a virtue.
6279|În calm [stă puterea].|Strength lies in calmness.
6280|Unde e voință, [e și putere].|Where there's a will, there's a way.
6281|[Nu trebuie să-ți pierzi niciodată speranța].|You should never give up hope.
6282|[Nimeni nu s-a născut învățat].|No one is born a master.
6283|Totul e bine [când se termină cu bine], cum se spune.|All's well that ends well, as the saying goes.
6284|[Omul cât trăiește învață], asta e frumusețea.|You never stop learning, that's the beauty of it.
6285|Criza vârstei de mijloc [m-a lovit din plin].|The midlife crisis hit me hard.
6286|[Am senzația că bat pasul pe loc].|I feel like I'm treading water.
6287|[Am nevoie de o nouă provocare].|I need a new challenge.
6288|[Vreau să dau o nouă direcție vieții mele].|I want to give my life a new direction.
6289|[Nu e niciodată prea târziu să-ți urmezi visurile].|It's never too late to follow your dreams.
6290|[Mi-am împlinit visul].|I've made my dream come true.
6291|[Am făcut pasul spre a lucra pe cont propriu].|I took the step into self-employment.
6292|Pasul acesta [a meritat].|The step was worth it.
6293|[Am ieșit din zona de confort].|I left my comfort zone.
6294|În afara zonei de confort [se întâmplă magia].|Outside your comfort zone is where the magic happens.
6295|[M-am dezvoltat prin provocările mele].|I've grown with my tasks.
6296|[Sunt mândru de ce am realizat].|I'm proud of what I've achieved.
6297|[N-am nimic să-mi reproșez].|I have nothing to reproach myself for.
6298|[Sunt împăcat cu mine și cu lumea].|I'm at peace with myself and the world.
6299|Relația [trece printr-o criză].|The relationship is in crisis.
6300|Comunicarea [a amorțit].|Communication has dried up.
6301|[Vorbim fiecare pe limba lui].|We talk past each other.
6302|[Ar trebui să mergem la terapie de cuplu].|We should go to couples therapy.
6303|[Ne-am regăsit din nou].|We've pulled together again.
6304|O relație [înseamnă muncă grea].|A relationship is hard work.
6305|Compromisurile [fac parte din orice relație].|Compromises are part of every relationship.
6306|[Trebuie să-i lași celuilalt spațiu].|You have to give the other person space.
6307|Gelozia [este otravă pentru orice relație].|Jealousy is poison for every relationship.
6308|Încrederea [este temelia].|Trust is the foundation.
6309|[Ne tratăm de la egal la egal].|We meet as equals.
6310|[Ne completăm perfect].|We complement each other perfectly.
6311|[Avem aceleași valori].|We share the same values.
