1|[Oi], tudo bem?|Hi, how's it going?
4278|O tempo [está passando a passos de tartaruga].|Time is passing at a snail's pace.
4279|Eu [perco a noção do tempo com frequência].|I often lose track of time.
4280|Eu [esqueci totalmente da hora].|I completely forgot the time.
4281|Antigamente [tudo era diferente].|Things used to be different.
4282|Isso [foi antes do meu tempo].|That was before my time.
4283|Naquela época [ainda não existia celular].|Back then there were no cell phones.
4284|No meu tempo [a gente brincava na rua].|In my day we played outside.
4285|Isso [foi há uma eternidade].|That was an eternity ago.
4286|Isso [não faz tanto tempo assim].|That wasn't that long ago.
4287|Desde então [muita coisa mudou].|A lot has changed since then.
4288|No futuro [quero viajar mais].|In the future I want to travel more.
4289|Daqui a dez anos [eu me vejo morando fora].|In ten years I see myself abroad.
4290|Um dia [ainda compro uma casa na praia].|Someday I'll buy myself a house by the sea.
4291|Mais cedo ou mais tarde [a verdade vem à tona].|Sooner or later the truth comes out.
4292|Com o tempo [a gente se acostuma].|You get used to it over time.
4293|Isso [simplesmente leva tempo].|That just takes time.
4294|[Nunca é tarde para começar algo novo].|It's never too late to start something new.
4295|Agora [ou nunca]!|Now or never!
4296|[Chegou a hora].|The time is ripe.
4297|A data [é definitiva, não muda de jeito nenhum].|The date is set in stone.
4298|A gente [precisa enxugar o cronograma].|We need to tighten the schedule.
4299|O projeto [está atrasado].|The project has fallen behind schedule.
4300|O prazo [já venceu].|The deadline has passed.
4301|A gente [prorrogou o prazo em uma semana].|We extended the deadline by a week.
4302|Isso [tem que ser entregue dentro do prazo].|That has to be submitted on time.
4303|O assunto [não pode ser adiado].|The matter brooks no delay.
4304|Isso [é de máxima urgência].|That's of the utmost urgency.
4305|[Já passou da hora].|It's high time.
4306|A gente [não tem tempo a perder].|We have no time to lose.
4307|A gente [está muito à frente do nosso tempo].|We're way ahead of our time.
4308|Ele [é um filho do seu tempo].|He's a child of his time.
4309|A ideia [está à frente do seu tempo].|The idea is ahead of its time.
4310|Isso [já está ultrapassado há muito tempo].|That's long outdated.
4311|Os tempos [mudaram].|Times have changed.
4312|A gente [vive em tempos acelerados].|We live in fast-moving times.
4313|Hoje em dia [tudo tem que ser para ontem].|Everything has to happen immediately these days.
4314|Desacelerar [me faz bem].|Slowing down does me good.
4315|Eu [tiro pausas de propósito].|I consciously take breaks.
4316|Eu [vivo o aqui e agora].|I live in the here and now.
4317|Eu [estou curtindo o momento].|I'm enjoying the moment.
4318|Carpe diem: [aproveite o dia].|Carpe diem: seize the day.
4319|A gente [devia viver cada dia como se fosse o último].|You should live every day as if it were your last.
4320|Eu [não fico lamentando as oportunidades perdidas].|I don't mourn missed opportunities.
4321|Eu [gosto de relembrar aquela época].|I like looking back on that time.
4322|Aqueles [foram os melhores anos da minha vida].|Those were the best years of my life.
4323|Olhando para trás, [eu faria muita coisa diferente].|Looking back, I'd do a lot differently.
4324|Depois que acontece, [é fácil ser engenheiro de obra pronta].|Hindsight is always twenty-twenty.
4325|[Se eu soubesse disso antes]!|If only I'd known that sooner!
4326|Se eu [pudesse voltar no tempo]...|If I could turn back time…
4327|Isso [é coisa do passado].|That's a thing of the past.
4328|O tempo [não para].|Time doesn't stand still.
4329|[O que tiver que ser, será].|What will be will be.
4330|[Só o tempo dirá].|Time will tell.
4331|[Vamos esperar para ver].|Wait and see.
4332|A gente [vai aguardar para ver como as coisas se desenvolvem].|We'll wait and see how things develop.
4333|O assunto [está engavetado por tempo indeterminado].|The topic is on ice indefinitely.
4334|O evento [foi adiado por tempo indeterminado].|The event was postponed indefinitely.
4335|Eu [vou esperar essa resposta até o dia de São Nunca].|I'll be waiting forever for an answer.
4336|Ele [sempre chega em cima da hora].|He always turns up at the last minute.
4337|Ela [é a pontualidade em pessoa].|She's punctuality personified.
4338|A pontualidade [é a cortesia dos reis].|Punctuality is the politeness of kings.
4339|Na faculdade [é normal começar quinze minutos depois].|Starting a quarter past is normal at university.
4340|A gente [começa na hora certinha].|We start on the dot.
4341|O trem [chegou pontualmente, no minuto exato].|The train arrived exactly on time.
4342|A gente [conseguiu chegar bem a tempo].|We made it just in time.
4343|Por um triz [a gente não perdeu o voo].|We came within a whisker of missing the flight.
4344|Eu [não contei com o imprevisto].|I reckoned without my host.
4345|O timing [foi perfeito].|The timing was perfect.
4346|Você [chegou na hora certa].|You've come just at the right moment.
4347|Você [chegou numa hora ruim].|You've come at a bad time.
4348|Espero [não estar chegando numa hora ruim].|I hope I'm not coming at a bad time.
4349|Isso [veio bem a calhar].|That suits me very well.
4350|Quando der, [eu entro em contato].|I'll get in touch when I get the chance.
4351|Eu [estou esperando o momento certo].|I'm waiting for the right moment.
4352|Eu [perdi o momento certo].|I missed the right moment.
4353|É preciso [malhar o ferro enquanto está quente].|You have to strike while the iron is hot.
4354|Uma oportunidade dessas [não aparece de novo tão cedo].|The opportunity won't come again so soon.
4355|Eu [agarrei a chance da minha vida].|I seized the chance of a lifetime.
4356|Quem chega tarde, [a vida castiga].|Life punishes those who come too late.
4357|Adiado [não quer dizer cancelado].|Postponed isn't canceled.
4358|Eu [sou um procrastinador de carteirinha].|I'm a notorious procrastinator.
4359|Eu [faço tudo em cima da hora].|I do everything at the last minute.
4360|Sob pressão [eu trabalho melhor].|I work best under time pressure.
4361|Eu [fiz um planejamento semanal].|I've made myself a weekly plan.
4362|Eu [defino prioridades pela urgência].|I set priorities by urgency.
4363|[Primeiro] o mais importante.|First things first.
4364|Eu [administro bem o meu tempo].|I manage my time well.
4365|Eu [aproveito cada minuto livre].|I use every free minute.
4366|Os dias [são curtos demais].|The days are just too short.
4367|O dia [devia ter mais de 24 horas].|The day should have more than 24 hours.
4368|Eu [estou disponível 24 horas por dia].|I'm reachable around the clock.
4369|Depois do expediente [eu não atendo mais].|After work I'm no longer reachable.
4370|O fim de semana [é da família].|The weekend belongs to the family.
4371|Domingo [é dia de descanso lá em casa].|Sunday is our day of rest.
4372|As férias de verão [duram seis semanas].|The summer holidays last six weeks.
4373|[Vale a pena enforcar] a sexta.|The bridge day is worth taking off.
4374|Eu [vou emendar o fim de semana].|I'm taking a long weekend.
4375|Os feriados [passaram rápido demais].|The holidays were over far too quickly.
4376|Eu [só vou conseguir ver isso no fim da semana que vem].|I won't get to it until the end of next week.
4377|Isso [ainda vai demorar um pouco].|That will take a while yet.
4378|Isso [pode levar semanas].|That could take weeks.
4379|Isso [levou uma eternidade].|It took ages.
4380|Num piscar de olhos [estava tudo resolvido].|Everything was done in no time.
4381|Isso [foi resolvido rapidinho].|That was done in a flash.
4382|Ele [voltou num instante].|He was back in a flash.
4383|De uma hora para outra [eu tive que me mudar].|I had to move at a moment's notice.
4384|Da noite para o dia [tudo mudou].|Overnight everything was different.
4385|Desde sempre [a gente comemora assim].|We've always celebrated like this.
4386|Isso [sempre foi assim].|It's always been like this.
4387|Vez ou outra [eu me dou um dia de folga].|Now and then I treat myself to a day off.
4388|De vez em quando [a gente ainda se encontra].|Every now and then we still meet up.
4389|De tempos em tempos [eu penso nos velhos tempos].|Every so often I think back to the old days.
4390|Dia após dia, [a mesma coisa].|The same thing day in, day out.
4391|Ano após ano [eles vão para o mesmo lugar].|Year in, year out they go to the same place.
4392|As horas [não passavam nunca].|The hours dragged on and on.
4393|O tempo [parou].|Time stood still.
4394|[Foi um momento para a eternidade].|It was a moment for eternity.
4395|O tempo [é o bem mais precioso que a gente tem].|Time is the most precious thing we have.
4396|O tempo [não cura todas as feridas, mas cura muitas].|Time doesn't heal all wounds, but it heals many.
4397|[Tudo tem seu tempo].|There's a time for everything.
4398|Amanhã [é outro dia], disse ela tranquila.|Tomorrow is another day, she said calmly.
4399|A gente [mudou de ideia no último minuto].|We changed our minds at the last minute.
4400|A reunião [acontece em intervalos regulares].|The meeting takes place at regular intervals.
4401|A sociedade [está cada vez mais velha].|Society is getting older and older.
4402|A mudança demográfica [nos coloca diante de grandes desafios].|Demographic change presents us with major challenges.
4403|Cada vez mais pessoas [moram sozinhas].|More and more people live alone.
4404|O abismo entre ricos e pobres [continua aumentando].|The gap between rich and poor keeps widening.
4405|Muitas famílias [dependem de duas rendas].|Many families depend on two incomes.
4406|O cuidado com as crianças [é um tema importante].|Childcare is an important issue.
4407|[Faltam vagas em creches].|There's a shortage of daycare places.
4408|As mulheres [costumam ganhar menos que os homens].|Women often earn less than men.
4409|A igualdade [ainda não foi alcançada].|Equality hasn't been achieved yet.
4410|Muita gente [faz trabalho voluntário].|Many people do voluntary work.
4411|Eu [participo de uma associação].|I'm involved in a club.
4412|A união [é mais importante do que nunca].|Solidarity is more important than ever.
4413|A integração [exige tempo e paciência].|Integration takes time and patience.
4414|A língua [é a chave para a integração].|Language is the key to integration.
4415|A Alemanha [é um país de imigração].|Germany is a country of immigration.
4416|Muitos [têm origem imigrante].|Many have a migrant background.
4417|Os preconceitos [custam a desaparecer].|Prejudices are stubborn.
4418|Nós [precisamos combater os preconceitos].|We have to break down prejudices.
4419|O racismo [não pode ter espaço].|Racism must have no place.
4420|Todo mundo [merece o mesmo respeito].|Everyone deserves the same respect.
4421|A tolerância [é a base da convivência].|Tolerance is the foundation of living together.
4422|A cidade [é colorida e diversa].|The city is colorful and diverse.
4423|No interior, [muitos jovens vão embora].|Many young people are moving away from the countryside.
4424|Os aluguéis [estão expulsando as pessoas das cidades].|Rents are driving people out of the cities.
4425|Morar [está quase impossível de pagar para muita gente].|Housing is barely affordable for many.
4426|O número de pessoas em situação de rua [está aumentando].|Homelessness is on the rise.
4427|A aposentadoria [muitas vezes não dá para viver].|The pension often isn't enough to live on.
4428|A pobreza na velhice [é um problema crescente].|Poverty in old age is a growing problem.
4429|O cuidado com os idosos [é um desafio].|Caring for the elderly is a challenge.
4430|Muitas pessoas [se sentem sozinhas].|Many people feel lonely.
4431|A solidão [faz mal à saúde].|Loneliness makes you ill.
4432|A ajuda entre vizinhos [funciona bem].|Neighborly help works well.
4433|Jovens e idosos [podem aprender uns com os outros].|Young and old can learn from each other.
4434|As gerações [têm valores diferentes].|The generations have different values.
4435|A geração mais jovem [quer ter voz].|The young generation wants a say.
4436|O equilíbrio entre trabalho e vida pessoal [é importante para os jovens].|Work-life balance is important to young people.
4437|O papel da mulher [mudou muito].|The role of women has changed a lot.
4438|Os pais [tiram licença-paternidade cada vez mais].|Fathers are taking parental leave more and more often.
4439|A imagem tradicional da família [está perdendo importância].|The traditional image of the family is losing importance.
4440|[Existem muitas formas de convivência].|There are many forms of living together.
4441|A violência [não é solução].|Violence is no solution.
4442|A criminalidade [caiu um pouco].|Crime has fallen slightly.
4443|A coesão social [está se desfazendo a olhos vistos].|Social cohesion is visibly crumbling.
4444|A sociedade [está cada vez mais polarizada].|Society is increasingly polarized.
4445|As posições [ficaram mais rígidas].|The fronts have hardened.
4446|[Quase não existe mais um diálogo de verdade].|There's hardly any real dialogue anymore.
4447|Cada um [vive na sua própria bolha].|People move in their own bubble.
4448|Quem pensa diferente [logo é excluído].|People who think differently are quickly excluded.
4449|Nós [precisamos reaprender a ouvir uns aos outros].|We have to learn to listen to each other again.
4450|A desigualdade social [se agravou].|Social inequality has become more acute.
4451|As oportunidades de estudo [dependem muito da origem].|Educational opportunities depend heavily on background.
4452|A ascensão social [ficou mais difícil].|Social mobility has become more difficult.
4453|A igualdade de oportunidades [continua sendo uma promessa não cumprida].|Equal opportunity remains an unfulfilled promise.
4454|A pobreza [muitas vezes passa de geração em geração].|Poverty is often passed from generation to generation.
4455|A classe média [está encolhendo].|The middle class is shrinking.
4456|Muitos [têm medo de cair de classe social].|Many fear social decline.
4457|O abismo entre cidade e campo [está aumentando].|The gap between town and country is growing.
4458|As regiões rurais [se sentem abandonadas].|Rural regions feel left behind.
4459|A infraestrutura [está sendo negligenciada].|Infrastructure is being neglected.
4460|O envelhecimento da sociedade [sobrecarrega os sistemas sociais].|The aging of society is straining the social systems.
4461|O pacto entre gerações [está começando a balançar].|The intergenerational contract is starting to falter.
4462|A previdência [está sob pressão].|The pension fund is under pressure.
4463|A falta de mão de obra qualificada [está se agravando].|The shortage of skilled workers is worsening.
4464|Sem imigração [não vai dar].|It won't work without immigration.
4465|A integração [é uma via de mão dupla].|Integration is not a one-way street.
4466|Os dois lados [precisam se aproximar um do outro].|Both sides have to meet each other halfway.
4467|Sociedades paralelas [devem ser evitadas].|Parallel societies should be avoided.
4468|A diversidade [é um enriquecimento].|Diversity is an enrichment.
4469|A discriminação [infelizmente faz parte do dia a dia].|Discrimination is unfortunately an everyday reality.
4470|As pessoas afetadas [costumam sofrer formas sutis de exclusão].|Those affected often experience subtle forms of exclusion.
4471|A consciência sobre o racismo [aumentou].|Awareness of racism has grown.
4472|[É preciso uma mudança estrutural].|Structural change is needed.
4473|A igualdade [precisa estar garantida por lei].|Equality must be enshrined in law.
4474|A cota para mulheres [é polêmica].|The quota for women is controversial.
4475|As mulheres [estão sub-representadas em cargos de liderança].|Women are underrepresented in leadership positions.
4476|O teto de vidro [continua existindo].|The glass ceiling still exists.
4477|O trabalho de cuidado [quase não é valorizado].|Care work is hardly valued.
4478|A dupla jornada [afeta principalmente as mulheres].|The double burden mainly affects women.
4479|A conciliação entre família e carreira [precisa melhorar].|The compatibility of family and career has to be improved.
4480|Os papéis de gênero [estão sendo cada vez mais questionados].|Gender roles are increasingly being questioned.
4481|O debate [costuma ser muito emocional].|The debate is often conducted emotionally.
4482|[O tom das discussões está muito agressivo].|The tone of discussion is rough.
4483|[As pessoas perderam o pudor].|Inhibitions have lowered.
4484|O respeito [é uma via de mão dupla].|Respect goes both ways.
4485|A sociedade civil [tem um papel decisivo].|Civil society plays a decisive role.
4486|Os movimentos de moradores [lutam pelo seu bairro].|Citizens' initiatives stand up for their neighborhood.
4487|O voluntariado [é a espinha dorsal de muitas associações].|Voluntary work is the backbone of many clubs.
4488|Sem os voluntários, [muita coisa desmoronaria].|Without volunteers, a lot would collapse.
4489|A solidariedade [aparece em tempos de crise].|Solidarity shows itself in times of crisis.
4490|A vontade de ajudar [foi impressionante].|The willingness to help was overwhelming.
4491|Os bancos de alimentos [fornecem comida a quem precisa].|Food banks supply people in need with food.
4492|O número de pessoas necessitadas [aumentou].|The number of people in need has risen.
4493|A rede de proteção social [tem falhas].|The social safety net has gaps.
4494|O auxílio do governo [deveria garantir uma vida digna].|Citizen's income is supposed to enable a dignified life.
4495|Os benefícios sociais [muitas vezes não são solicitados].|Social benefits are often not claimed.
4496|Muita gente [tem vergonha de pedir ajuda].|Many are ashamed to apply for help.
4497|A pobreza [muitas vezes é invisível].|Poverty is often invisible.
4498|A falta de moradia [é um problema urgente].|The housing shortage is a pressing problem.
4499|A gentrificação [expulsa os moradores antigos].|Gentrification displaces longtime residents.
4500|A habitação popular [foi negligenciada por anos].|Social housing was neglected for years.
4501|O planejamento urbano [tem que ser socialmente justo].|Urban planning has to be socially acceptable.
4502|O espaço público [é de todos].|Public space belongs to everyone.
4503|Os espaços de convivência [fortalecem a vida em comunidade].|Meeting places foster community.
4504|O anonimato da cidade grande [tem dois lados].|The anonymity of the big city has two sides.
4505|A comunidade do vilarejo [ainda é unida].|The village community still sticks together.
4506|As tradições [dão segurança].|Traditions provide stability.
4507|Os valores [estão em transformação].|Values are in flux.
4508|O individualismo [está em alta].|Individualism is highly valued.
4509|A realização pessoal [é a prioridade para muitos].|Self-fulfillment is the priority for many.
4510|A pressão por desempenho [começa já na escola].|Pressure to perform starts at school.
4511|A sociedade [é voltada para a eficiência].|Society is geared towards efficiency.
4512|Quem não consegue acompanhar [fica pelo caminho].|Those who can't keep up fall by the wayside.
4513|A sociedade do cada um por si [preocupa muita gente].|The dog-eat-dog society worries many.
4514|O bem comum [deveria vir em primeiro lugar].|The common good should come first.
4515|O interesse próprio [e o espírito coletivo] precisam estar em equilíbrio.|Self-interest and public spirit have to be balanced.
4516|Cada um [tem responsabilidade pela comunidade].|Everyone bears responsibility for the community.
4517|Nós [não podemos esquecer os mais vulneráveis].|We mustn't forget the most vulnerable.
4518|Inclusão [significa participação real para todos].|Inclusion means real participation for everyone.
4519|As pessoas com deficiência [muitas vezes encontram barreiras].|People with disabilities often encounter barriers.
4520|A acessibilidade [é um direito fundamental].|Accessibility is a basic right.
4521|A dignidade humana [é inviolável].|Human dignity is inviolable.
4522|Isso [está garantido na Constituição].|That's enshrined in the constitution.
4523|A liberdade de expressão [tem limites].|Freedom of speech has limits.
4524|O ódio e os ataques [aumentaram na internet].|Hate and incitement have increased online.
4525|[É preciso ter coragem para agir].|Moral courage is called for.
4526|A gente [não pode simplesmente fazer vista grossa].|You can't just look away.
4527|Quem cala [consente].|Silence gives consent.
4528|Nós [precisamos nos posicionar].|We have to take a stand.
4529|A democracia [vive da participação].|Democracy thrives on participation.
4530|A desilusão com a política [é muito comum].|Disillusionment with politics is widespread.
4531|A confiança nas instituições [está diminuindo].|Trust in institutions is dwindling.
4532|As teorias da conspiração [estão ganhando cada vez mais adeptos].|Conspiracy theories are finding more and more followers.
4533|A sociedade [está passando por uma prova de fogo].|Society is facing a severe test.
4534|As crises [funcionam como uma lupa].|Crises act like a magnifying glass.
4535|A pandemia [agravou as desigualdades que já existiam].|The pandemic exacerbated existing inequalities.
4536|Muita gente [está com a saúde mental abalada].|Many are in a fragile mental state.
4537|A resiliência da sociedade [está sendo posta à prova].|Society's resilience is being put to the test.
4538|A sensação de segurança [mudou].|The sense of safety has changed.
4539|A sensação de criminalidade [é maior do que a real].|Perceived crime is higher than actual crime.
4540|A prevenção [é mais eficaz do que a punição].|Prevention is more effective than punishment.
4541|A criminalidade juvenil [muitas vezes tem causas sociais].|Youth crime often has social causes.
4542|A ressocialização [tem que ser a prioridade].|Rehabilitation has to be the priority.
4543|O vício [é uma doença, não uma fraqueza de caráter].|Addiction is an illness, not a character flaw.
4544|A política de drogas [é um tema polêmico].|Drug policy is debated controversially.
4545|[Existe um consenso social sobre isso].|There's a social consensus on that.
4546|O tema [divide a sociedade].|The issue divides society.
4547|Isso [é um tabu social].|That's a social taboo.
4548|O tabu [está sendo quebrado aos poucos].|The taboo is slowly being broken.
4549|As pessoas [falam mais abertamente sobre saúde mental].|People talk more openly about mental health.
4550|O estigma [ainda não desapareceu].|The stigma hasn't disappeared yet.
4551|A sociedade [ficou mais aberta].|Society has become more open.
4552|Casais do mesmo sexo [podem se casar].|Same-sex couples are allowed to marry.
4553|Isso [foi um marco para a igualdade].|That was a milestone for equality.
4554|As minorias [precisam ser protegidas].|Minorities must be protected.
4555|A maioria [não pode passar por cima da minoria quando se trata de direitos fundamentais].|The majority must not overrule the minority when it comes to basic rights.
4556|A convivência [precisa ser renegociada o tempo todo].|Living together has to be renegotiated again and again.
4557|A disposição para fazer concessões [é indispensável].|Willingness to compromise is indispensable.
4558|[Não existem respostas simples].|There are no simple answers.
4559|A verdade [geralmente está no meio-termo].|The truth usually lies somewhere in the middle.
4560|Isso [é um problema complexo].|That's a multifaceted problem.
4561|A gente [não pode colocar todo mundo no mesmo saco].|You can't lump everyone together.
4562|Generalizações [não ajudam ninguém].|Sweeping judgments don't help anyone.
4563|Nós [deveríamos fazer distinções].|We should differentiate.
4564|[Depende de cada caso].|It depends on the individual case.
4565|As causas [são mais profundas].|The causes lie deeper.
4566|O problema [precisa ser atacado pela raiz].|The problem has to be tackled at the root.
4567|Tratar só os sintomas [não basta].|Treating the symptoms isn't enough.
4568|[É preciso ter fôlego].|It takes staying power.
4569|A mudança [começa nas pequenas coisas].|Change starts small.
4570|Cada pessoa [pode dar a sua contribuição].|Every individual can make a contribution.
4571|Pequenos gestos [podem fazer muita diferença].|Small gestures can achieve a lot.
4572|Nós [estamos todos no mesmo barco].|We're all in the same boat.
4573|Juntos [somos mais fortes].|Together we are stronger.
4574|A sociedade [é tão forte quanto o seu elo mais fraco].|Society is only as strong as its weakest link.
4575|A mudança [não pode ser impedida].|Change can't be stopped.
4576|Nós [precisamos conduzir a mudança ativamente].|We have to actively shape change.
4577|O futuro [se decide hoje].|The future is decided today.
4578|A próxima geração [vai nos julgar por isso].|The next generation will judge us by it.
4579|Nós [temos responsabilidade com as próximas gerações].|We bear responsibility for future generations.
4580|A justiça entre gerações [é uma questão central].|Intergenerational justice is a central concern.
4581|Os jovens [muitas vezes são subestimados].|Young people are often underestimated.
4582|Os jovens [querem ser levados a sério].|Young people want to be taken seriously.
4583|Os mais velhos [têm uma enorme bagagem de experiência].|Older people have a wealth of experience.
4584|O diálogo entre gerações [precisa ser incentivado].|Dialogue between the generations must be promoted.
4585|As casas multigeracionais [aproximam jovens e idosos].|Multigenerational houses bring young and old together.
4586|O sentimento de coletividade [se perdeu].|The sense of togetherness has been lost.
4587|Nós [precisamos resgatá-lo].|We have to revive it.
4588|O clima no país [está pesado].|The mood in the country is subdued.
4589|[Há muita insegurança].|There's great uncertainty.
4590|As pessoas [anseiam por estabilidade].|People long for stability.
4591|O otimismo [é contagiante].|Confidence is contagious.
4592|[Também há motivos para ter esperança].|There's also reason for hope.
4593|Muita coisa [mudou para melhor].|Much has changed for the better.
4594|O progresso [é evidente].|The progress is unmistakable.
4595|Nós [não podemos colocar em risco o que conquistamos].|We mustn't jeopardize what has been achieved.
4596|As conquistas [precisam ser defendidas].|The achievements must be defended.
4597|A liberdade [não é algo garantido].|Freedom isn't something to take for granted.
4598|Eu [costumo ler as notícias na internet].|I usually read the news online.
4599|Eu [assino o jornal].|I've subscribed to the newspaper.
4600|Eu [me informo por várias fontes].|I get my information from various sources.
4601|A gente [não deveria acreditar em tudo o que está na internet].|You shouldn't believe everything that's on the internet.
4602|A notícia [se espalhou como fogo em palha seca].|The news spread like wildfire.
4603|O vídeo [viralizou].|The video went viral.
4604|Eu [sigo ela no Instagram].|I follow her on Instagram.
4605|Ele [tem milhares de seguidores].|He has thousands of followers.
4606|Eu [passo tempo demais no celular].|I spend too much time on my phone.
4607|Meu tempo de tela [está assustadoramente alto].|My screen time is alarmingly high.
4608|Eu [estou dando um tempo das telas].|I'm taking a digital break.
4609|Eu [apaguei o aplicativo].|I deleted the app.
4610|Eu [quase não assisto mais TV aberta].|I hardly watch regular TV anymore.
4611|Eu [prefiro streaming].|I prefer streaming.
4612|A série [vicia demais].|The series is totally addictive.
4613|Eu [maratonei a temporada inteira em um fim de semana].|I watched the whole season in one weekend.
4614|Eu [gosto de ouvir podcasts no trajeto para o trabalho].|I like listening to podcasts while commuting.
4615|O podcast [é bem pesquisado].|The podcast is well researched.
4616|A entrevista [foi transmitida ao vivo].|The interview was broadcast live.
4617|O programa [passa todo domingo às oito].|The show airs every Sunday at eight.
4618|A audiência [foi decepcionante].|The viewing figures were disappointing.
4619|A coletiva de imprensa [começa às dez].|The press conference starts at ten.
4620|A matéria [é só para assinantes].|The article is behind a paywall.
4621|Eu [compartilhei a matéria].|I shared the article.
4622|A manchete [é sensacionalista].|The headline is sensational.
4623|Isso [é caça-clique].|That's clickbait.
4624|Isso [é notícia falsa].|That's a false report.
4625|A notícia [já foi corrigida].|The report has since been corrected.
4626|Eu [sempre confiro a fonte].|I always check the source.
4627|Isso [não é confiável].|That's not reputable.
4628|Minha senha [foi hackeada].|My password was hacked.
4629|Eu [uso a autenticação de dois fatores].|I use two-factor authentication.
4630|Eu [faço backup regularmente].|I make a backup regularly.
4631|A bateria [vive descarregada].|The battery is always dead.
4632|A atualização [deixou tudo mais lento].|The update slowed everything down.
4633|Eu [fiz a pré-venda do celular mais novo].|I preordered the latest phone.
4634|A tecnologia [está evoluindo muito rápido].|Technology is developing rapidly.
4635|A inteligência artificial [está transformando muitos setores].|Artificial intelligence is changing many industries.
4636|Eu [peço ajuda para uma IA].|I get help from an AI.
4637|A digitalização [está avançando].|Digitalization is advancing.
4638|A internet no interior [costuma ser lenta].|The internet in the countryside is often slow.
4639|A gente [finalmente tem fibra óptica].|We finally have fiber optics.
4640|O cenário da mídia [está passando por uma grande transformação].|The media landscape is undergoing upheaval.
4641|Os jornais tradicionais [lutam para sobreviver].|Traditional newspapers are fighting for survival.
4642|As tiragens [estão caindo há anos].|Circulation has been falling for years.
4643|Jornalismo de qualidade [tem seu preço].|Quality journalism comes at a price.
4644|A independência da imprensa [é um bem precioso].|The independence of the press is a precious asset.
4645|A liberdade de imprensa [é um pilar da democracia].|Freedom of the press is a cornerstone of democracy.
4646|Os jornalistas [estão sendo cada vez mais ameaçados].|Journalists are increasingly being threatened.
4647|A mídia [é considerada o quarto poder].|The media are considered the fourth estate.
4648|A TV e a rádio públicas [estão sendo alvo de críticas].|Public broadcasting is under fire.
4649|A taxa de radiodifusão [é polêmica].|The broadcasting fee is controversial.
4650|A cobertura [foi parcial].|The coverage was one-sided.
4651|A mídia [inflou o assunto].|The media hyped up the issue.
4652|O assunto [foi explorado à exaustão pela mídia].|The issue was exploited by the media.
4653|A imprensa sensacionalista [vive de escândalos].|The tabloid press lives off scandals.
4654|A fronteira entre informação e entretenimento [está ficando borrada].|The line between information and entertainment is blurring.
4655|A desinformação [se espalha numa velocidade absurda].|Disinformation spreads incredibly fast.
4656|As fake news [minam a confiança].|Fake news undermines trust.
4657|As checagens de fatos [são mais importantes do que nunca].|Fact checks are more important than ever.
4658|Os algoritmos [decidem o que a gente vê].|Algorithms determine what we see.
4659|Nós [vivemos em bolhas].|We live in filter bubbles.
4660|As câmaras de eco [reforçam opiniões que já existem].|Echo chambers reinforce existing opinions.
4661|As redes sociais [alimentam a polarização].|Social media fuel polarization.
4662|A indignação [gera engajamento].|Outrage generates reach.
4663|A atenção [é a nova moeda].|Attention is the new currency.
4664|As plataformas [lucram com os nossos dados].|Platforms earn money from our data.
4665|Se o produto é de graça, [o produto é você].|If the product is free, you are the product.
4666|A proteção de dados [muitas vezes é deixada de lado].|Data protection is often neglected.
4667|Nós [entregamos dados pessoais sem pensar].|We carelessly give away personal data.
4668|A privacidade [está ameaçada na era digital].|Privacy is under threat in the digital age.
4669|O regulamento de proteção de dados [garante mais transparência].|The GDPR ensures more transparency.
4670|O cidadão transparente [já é realidade há muito tempo].|The transparent citizen has long been a reality.
4671|A vigilância [muitas vezes é justificada pela segurança].|Surveillance is often justified by security.
4672|Os crimes cibernéticos [estão aumentando de forma dramática].|Cybercrime is increasing dramatically.
4673|A empresa [foi vítima de um ataque hacker].|The company fell victim to a hacker attack.
4674|Os dados [foram criptografados e pediram resgate].|The data was encrypted and a ransom demanded.
4675|A segurança da informação [precisa ser prioridade máxima].|IT security must have top priority.
4676|Os e-mails de phishing [estão cada vez mais sofisticados].|Phishing emails are getting more and more sophisticated.
4677|A gente [não deveria clicar em links suspeitos].|You shouldn't click on suspicious links.
4678|A inteligência artificial [levanta questões éticas].|Artificial intelligence raises ethical questions.
4679|A tecnologia [é uma bênção e uma maldição ao mesmo tempo].|The technology is a blessing and a curse at the same time.
4680|As consequências [ainda são imprevisíveis].|The consequences can't be foreseen yet.
4681|Muitos empregos [podem desaparecer].|Many jobs could disappear.
4682|A regulamentação [está correndo atrás da evolução].|Regulation lags behind development.
4683|A tecnologia [está sempre um passo à frente da legislação].|Technology is always one step ahead of legislation.
4684|Os deepfakes [estão quase impossíveis de identificar].|Deepfakes can hardly be recognized anymore.
4685|A gente [já não pode confiar nos próprios olhos].|You can no longer trust your own eyes.
4686|A educação midiática [precisa ser incentivada desde cedo].|Media literacy must be promoted early on.
4687|As crianças [crescem como nativas digitais].|Children grow up as digital natives.
4688|Os pais [muitas vezes ficam perdidos].|Parents are often overwhelmed.
4689|O tempo de tela das crianças [deveria ser limitado].|Children's screen time should be limited.
4690|O cyberbullying [tem consequências devastadoras].|Cyberbullying has devastating consequences.
4691|O anonimato na internet [faz as pessoas perderem o freio].|Anonymity online lowers inhibitions.
4692|Na internet, [o tom costuma ser agressivo].|The tone online is often harsh.
4693|[Ele foi alvo de um linchamento virtual].|The online storm of outrage broke over him.
4694|Ela [foi exposta publicamente].|She was publicly pilloried.
