1|[Hi], how's it going?|Hola, ¿qué tal?
6033|I [remember exactly where I was when it happened].|Recuerdo perfectamente dónde estaba en aquel momento.
6034|I['ll never forget those images].|Esas imágenes no las olvidaré nunca.
6035|Those events [shaped an entire generation].|Los acontecimientos marcaron a toda una generación.
6036|[Things weren't all better in the old days either].|Antes tampoco era todo mejor.
6037|The good old days [often weren't all that good].|Los buenos tiempos de antes a menudo no eran tan buenos.
6038|Memory [tends to look at things through rose-colored glasses].|El recuerdo lo embellece todo.
6039|Time [doesn't heal all of history's wounds].|El tiempo no cura todas las heridas de la historia.
6040|Reconciliation [takes time and honesty].|La reconciliación requiere tiempo y sinceridad.
6041|History [goes on].|La historia continúa.
6042|I['m absolutely sure] we can pull this off.|Estoy convencido de que lo conseguiremos.
6043|I['m not sure if] that's the right way to go.|No estoy seguro de si es el camino correcto.
6044|I [doubt] that'll work.|Dudo que eso funcione.
6045|[It's questionable whether] it's worth it.|Es dudoso que merezca la pena.
6046|On the one hand, [it's expensive], but on the other, it saves you time.|Por un lado es caro, pero por otro se ahorra tiempo.
6047|There's [one argument for it] and another against it.|Esto habla a favor, esto en contra.
6048|One argument in favor [is that it saves time].|Un argumento a favor es el ahorro de tiempo.
6049|One major downside [is the high price].|Una desventaja importante es el precio elevado.
6050|I['d like to bring up two points].|Me gustaría plantear dos cuestiones.
6051|First of all, [I'd like to stress] that this matters to me.|En primer lugar, quisiera subrayar que esto es importante para mí.
6052|Also, [you have to keep in mind] that it takes time.|Además, hay que tener en cuenta que lleva su tiempo.
6053|On top of that, [costs are going up].|A eso se suma que los costes están subiendo.
6054|Last but not least, [it's a question of fairness].|Por último, pero no menos importante, se trata de justicia.
6055|To sum up, [I'd say] it's worth it.|En resumen, se puede decir que merece la pena.
6056|All in all, [I'm happy with it].|En general, estoy satisfecho.
6057|That's why [I'm against it].|Por esta razón estoy en contra.
6058|So [I suggest] we wait and see.|Por eso propongo que esperemos.
6059|That['s because] nobody has time.|Eso se debe a que nadie tiene tiempo.
6060|That [means] a lot of people give up.|Eso hace que muchos se rindan.
6061|By contrast, [the second option is cheaper].|En cambio, la segunda opción es más barata.
6062|Compared to how it used to be, [it's gotten better].|En comparación con antes, ha mejorado.
6063|For example, [you could take your bike].|Por ejemplo, se puede ir en bici.
6064|[The best example of that is] Denmark.|El mejor ejemplo de ello es Dinamarca.
6065|It [depends on how] you look at it.|Depende de cómo lo mires.
6066|I [can see why] you'd say that.|Entiendo por qué lo dices.
6067|I['ve got to hand it to you] there.|En eso tengo que darte la razón.
6068|I [see it differently].|En eso tengo otra opinión.
6069|I [don't see it that way at all].|No lo veo así en absoluto.
6070|That['s not quite right].|Eso no es del todo cierto.
6071|Sure, but [you also have to consider] that there are risks.|Sí, pero también hay que tener en cuenta que hay riesgos.
6072|Can I [just add something real quick]?|¿Puedo añadir una cosa?
6073|Please [let me finish].|Déjame terminar, por favor.
6074|What [exactly do you mean by that]?|¿Qué quieres decir exactamente con eso?
6075|Can you [go into a little more detail]?|¿Puedes explicarlo con más detalle?
6076|I'm glad [you brought that up].|Qué bien que saques el tema.
6077|My position [is that] education has to come first.|Defiendo la postura de que la educación debe ser prioritaria.
6078|I [firmly believe that] this has to change.|Tengo la firme convicción de que esto tiene que cambiar.
6079|In my view, [that argument falls short].|En mi opinión, este argumento se queda corto.
6080|[There's no getting around the fact that] costs are going up.|Es innegable que los costes están subiendo.
6081|[There's no question that] we have to act.|Está fuera de toda duda que tenemos que actuar.
6082|[There's no denying that] mistakes were made.|No se puede negar que se cometieron errores.
6083|You [could certainly argue that] it makes sense.|Se puede argumentar perfectamente que tiene sentido.
6084|Someone [might object that] it's too expensive.|Se podría objetar que es demasiado caro.
6085|[The counterargument is that] it's cheaper in the long run.|Frente a eso, cabe decir que a largo plazo sale más barato.
6086|That argument [doesn't hold water].|Este argumento no se sostiene.
6087|That claim [is completely baseless].|Esta afirmación carece de todo fundamento.
6088|That['s a fallacy].|Eso es una falacia.
6089|That['s circular reasoning].|Eso es un razonamiento circular.
6090|You['re comparing apples and oranges] here.|Aquí se están mezclando churras con merinas.
6091|That['s a sweeping generalization].|Eso es una generalización indebida.
6092|That objection [is fair].|La objeción está justificada.
6093|That['s an important point that often gets overlooked].|Ese es un aspecto importante que a menudo se pasa por alto.
6094|That [gets to the heart of the problem].|Eso va al fondo del problema.
6095|[That's not really the point].|La cuestión clave es otra.
6096|What it really comes down to [is the question of funding].|De lo que realmente se trata es de la financiación.
6097|The question [isn't whether, but how].|La pregunta no es si, sino cómo.
6098|That [raises the question of who] is going to pay for it.|Eso plantea la cuestión de quién lo paga.
6099|That [raises the question] of whether it's fair.|De ahí surge la pregunta de si es justo.
6100|[The question is to what extent] that makes sense.|Cabe preguntarse hasta qué punto tiene sentido.
6101|In this context, [it's worth mentioning that] the study is outdated.|En este contexto, cabe mencionar que el estudio está desfasado.
6102|Given that background, [the decision makes sense].|En este contexto, la decisión parece comprensible.
6103|Considering the situation, [we should be careful].|Dada la situación, deberíamos ser prudentes.
6104|Given the costs, [that's hard to justify].|Teniendo en cuenta los costes, eso es difícilmente justificable.
6105|Looking ahead, [we need to rethink things].|De cara al futuro, tenemos que cambiar de mentalidad.
6106|When it comes to funding, [there are still some open questions].|En cuanto a la financiación, aún quedan cosas por aclarar.
6107|Regarding your question, [here's what I can tell you].|Respecto a su pregunta, puedo decirle lo siguiente.
6108|As far as implementation goes, [I'm skeptical].|En lo que respecta a la puesta en práctica, soy escéptico.
6109|As far as I'm concerned, [I'm all for it].|Por mi parte, estoy a favor.
6110|For one thing, [you save money], and for another, it's better for the environment.|Por un lado se ahorra dinero y por otro se protege el medio ambiente.
6111|It pays off from an environmental [as well as an economic standpoint].|Merece la pena tanto desde el punto de vista ecológico como desde el económico.
6112|Neither one [solution nor the other] is perfect.|Ni una ni otra solución es perfecta.
6113|Not only the cost [but also the effort] is huge.|No solo los costes, sino también el esfuerzo es enorme.
6114|The longer we wait, [the more expensive it gets].|Cuanto más esperemos, más caro saldrá.
6115|The more you think about it, [the more complicated it gets].|Cuanto más lo piensas, más complicado se vuelve.
6116|Unless [we come up with a better solution].|A no ser que encontremos una solución mejor.
6117|As long as [everyone pitches in], it can work.|Siempre que todos participen, puede salir bien.
6118|On the condition [that the costs are covered], I'm on board.|Con la condición de que se cubran los costes, estoy de acuerdo.
6119|Unless there are any objections, [we'll start tomorrow].|Si no hay inconveniente, empezamos mañana.
6120|If it fails, [we're the ones who'll be held responsible].|En caso de fracaso, la responsabilidad es nuestra.
6121|Even though [the goal is right], the approach is wrong.|Si bien el objetivo es correcto, el camino es equivocado.
6122|Although [the numbers look good], I'm still cautious.|Aunque las cifras pintan bien, sigo siendo prudente.
6123|Despite all our efforts, [it didn't work out].|Pese a todos los esfuerzos, no se ha conseguido.
6124|In spite of the criticism, [the government is sticking to its plan].|Pese a las críticas, el Gobierno mantiene el plan.
6125|Even so, [we should give it a shot].|Aun así, deberíamos intentarlo.
6126|Regardless, [the project went ahead].|No obstante, el proyecto siguió adelante.
6127|That said, [I should point out] that there are exceptions.|Sin embargo, hay que matizar que existen excepciones.
6128|Admittedly, [the argument has something to it].|Lo admito, el argumento tiene su lógica.
6129|Sure, [there are downsides too], but the upsides outweigh them.|Sin duda también hay inconvenientes, pero las ventajas pesan más.
6130|[That's true], but it's not enough.|Es cierto que eso es correcto, pero no basta.
6131|That may [sound convincing at first glance], but it doesn't hold up under closer scrutiny.|Puede que convenza a primera vista, pero no resiste un análisis más detallado.
6132|When you look more closely, [a different picture emerges].|Si se mira con más detalle, la imagen es otra.
6133|In the long run, [it pays off].|A la larga, eso compensa.
6134|In the short term, [it might help], but not in the long term.|A corto plazo puede ayudar, a largo plazo no.
6135|Ultimately, [it's a matter of priorities].|Al fin y al cabo, es una cuestión de prioridades.
6136|In the end, [it all comes down to the same thing].|Al final, viene a ser lo mismo.
6137|At the end of the day, [it's up to each individual].|En última instancia, decide cada uno.
6138|From that, [we can conclude that] the measure is working.|De ello se puede concluir que la medida funciona.
6139|So [we need to rethink things].|Por consiguiente, tenemos que replantearnos las cosas.
6140|As a result, [prices went up].|Como consecuencia, subieron los precios.
6141|That means [the decision was the right one].|Por lo tanto, la decisión es acertada.
6142|That [proves] it works.|Así queda demostrado que funciona.
6143|In that respect, [the criticism is justified].|En ese sentido, la crítica está justificada.
6144|[Young people] in particular are affected.|Especialmente los jóvenes se ven afectados.
6145|It's [the costs] that are the main concern.|Sobre todo los costes preocupan.
6146|That's one of the main reasons [the issue is so explosive].|No en vano el tema es tan delicado.
6147|On top of that, [there are other reasons].|Además, hay otras razones.
6148|Furthermore, [keep in mind that] the deadline is coming up soon.|Asimismo, hay que tener presente que el plazo vence pronto.
6149|I should also [point out that] the data is preliminary.|Por otra parte, cabe señalar que los datos son provisionales.
6150|What's more, [there's a shortage of staff].|Es más, falta personal.
6151|[To make matters worse], time is running out.|Para colmo, hay que añadir que el tiempo apremia.
6152|And [let's not forget the time factor].|Tampoco hay que olvidar el factor tiempo.
6153|We [have to keep in mind that] not everyone benefits.|Hay que tener en cuenta que no todos salen beneficiados.
6154|[Let's not forget that] we made a commitment.|Recordemos que nos comprometimos.
6155|We [can't ignore the fact that] there are risks.|No hay que perder de vista que existen riesgos.
6156|It [would be a huge mistake to ignore that].|Sería fatal ignorarlo.
6157|It [would be wrong to conclude that] everything's fine.|Sería un error concluir de ello que todo va bien.
6158|It['s shortsighted to only look at the costs].|Es muy simplista fijarse solo en los costes.
6159|You [shouldn't throw the baby out with the bathwater].|No hay que tirar el grano junto con la paja.
6160|We [shouldn't put the cart before the horse].|No debemos empezar la casa por el tejado.
6161|That['s just the tip of the iceberg].|Eso es solo la punta del iceberg.
6162|It['s a vicious circle].|Eso es un círculo vicioso.
6163|That's [a double standard].|Aquí se usa un doble rasero.
6164|That['s just more ammunition for the critics].|Eso da munición a los críticos.
6165|That['s like putting the fox in charge of the henhouse].|Eso es poner al zorro a cuidar de las gallinas.
6166|That['s a shot in the dark].|Eso es dar palos de ciego.
6167|That [could backfire].|Eso podría salir el tiro por la culata.
6168|That['s just window dressing].|Eso es puro maquillaje.
6169|That['s just hot air].|Eso es pura palabrería.
6170|That [rests on shaky ground].|Eso tiene los pies de barro.
6171|The argument [holds together logically].|La argumentación es coherente.
6172|The argument [has holes in it].|La argumentación tiene lagunas.
6173|That['s a really convincing argument].|Ese es un argumento contundente.
6174|I [have nothing to add].|No tengo nada que añadir.
6175|I [couldn't agree more].|No puedo estar más de acuerdo.
6176|I [agree with what the previous speaker said].|Me sumo a lo que ha dicho la compañera.
6177|I['d like to follow up on what you said].|Quisiera retomar lo que has dicho.
6178|To [get back on track]: where were we?|Para retomar el hilo: ¿por dónde íbamos?
6179|I['d like to focus on a different aspect].|Me gustaría poner el foco en otro aspecto.
6180|Let me [take a step back].|Permítame dar un paso atrás.
6181|If you [look at the whole thing objectively]...|Si se mira todo con frialdad…
6182|If you really think about it, [it's not that bad].|Bien mirado, no es para tanto.
6183|Strictly speaking, [they're both right].|En sentido estricto, los dos tienen razón.
6184|Technically, [that's not correct].|Para ser exactos, eso no es correcto.
6185|Basically, [we're on the same page].|En el fondo estamos de acuerdo.
6186|In principle, [yes, but not in practice].|En principio sí, pero en la práctica no.
6187|In theory, [that sounds good].|En teoría suena bien.
6188|In practice, [it's a different story].|En la práctica la cosa cambia.
6189|As usual, [it's easier said than done].|Eso es más fácil decirlo que hacerlo, como tantas veces.
6190|There's [no one-size-fits-all answer to that].|Eso no tiene una respuesta general.
6191|There's [no magic formula].|No hay una fórmula mágica.
6192|The answer [lies somewhere in between].|La solución está en algún punto intermedio.
6193|We [should find a middle ground].|Deberíamos encontrar un término medio.
6194|Both positions [have their merits].|Las dos posturas tienen su razón de ser.
6195|I [can see both sides].|Entiendo a las dos partes.
6196|As is so often the case, the truth [is somewhere in the middle].|Como suele pasar, la verdad está en el medio.
6197|We['re not getting anywhere like this].|Así no vamos a ninguna parte.
6198|Let's [get to the heart of the matter].|Vamos a ir al grano.
6199|Let's [stick to the facts].|Vamos a ceñirnos a los hechos.
6200|We [need to take the emotion out of this discussion].|Deberíamos rebajar el tono de la discusión.
6201|The debate [got out of hand].|El debate se ha ido de las manos.
6202|You [shouldn't make it personal].|No hay que entrar en lo personal.
6203|That['s beside the point].|Eso no viene al caso.
6204|That [has nothing to do with this].|Eso está fuera de lugar aquí.
6205|We['re getting off track].|Nos estamos yendo por las ramas.
6206|Let's [get back to the actual topic].|Volvamos al tema que nos ocupa.
6207|[Let me sum up]: we agree on three points.|Recapitulo: estamos de acuerdo en tres puntos.
6208|The bottom line [is that] we need to keep talking.|Queda claro que hacen falta más conversaciones.
6209|In closing, [I'd like to stress] how important this is.|Para terminar, quisiera destacar lo importante que es esto.
6210|In short, [it's worth it].|En resumidas cuentas: merece la pena.
6211|Last but not least, [I'd like to thank everyone involved].|Por último, pero no por ello menos importante, doy las gracias a todos los participantes.
6212|[Thank you for your attention].|Les agradezco su atención.
6213|I['m going through a period of big changes].|Estoy pasando por una etapa de cambios.
6214|I['m facing a decision that could change my life].|Me enfrento a una decisión clave para mi futuro.
6215|I['m carefully weighing the pros and cons].|Estoy sopesando con cuidado los pros y los contras.
6216|I [haven't made up my mind yet].|Todavía no me he decidido.
6217|The decision [wasn't easy for me].|La decisión no me resultó fácil.
6218|I [went back and forth on it for a long time].|Le di muchas vueltas.
6219|In the end, [I went with my gut].|Al final hice caso a mi instinto.
6220|I [don't regret it for a second].|No me arrepiento ni un segundo de la decisión.
6221|Looking back, [it was the right call].|Visto en retrospectiva, fue la elección acertada.
6222|You [rise to the challenge].|Uno crece con los retos.
6223|Every crisis [is also an opportunity].|Las crisis también encierran oportunidades.
6224|I['ve learned from my mistakes].|He aprendido de mis errores.
6225|Failure [is part of life].|Fracasar forma parte de la vida.
6226|Sometimes you [have to fall down to learn how to get back up].|A veces hay que caerse para aprender a levantarse.
6227|I['ve reinvented myself].|Me he reinventado.
6228|I['ve finally found myself].|Por fin me he encontrado a mí mismo.
6229|I['ve rethought my priorities].|He reordenado mis prioridades.
6230|Health and family [come first now].|La salud y la familia son ahora lo primero.
6231|I [don't get rattled so easily anymore].|Ya no pierdo los nervios tan fácilmente.
6232|You [get more laid-back as you get older].|Con la edad uno se vuelve más tranquilo.
6233|I [don't take life so seriously anymore].|Ya no me tomo la vida tan en serio.
6234|I['ve learned to let go].|He aprendido a soltar.
6235|You [can't control everything].|No se puede controlar todo.
6236|I [accept the things I can't change].|Acepto lo que no puedo cambiar.
6237|I [focus on what really matters].|Me centro en lo esencial.
6238|I [don't let other people's opinions run my life anymore].|Ya no dependo de lo que piensen los demás.
6239|I [own my weaknesses].|Asumo mis debilidades.
6240|Nobody['s perfect].|Nadie es perfecto.
6241|Perfectionism [can be paralyzing].|El perfeccionismo puede paralizar.
6242|Sometimes good [is good enough].|A veces, lo bueno es suficiente.
6243|I['m my own worst critic].|Soy mi crítico más duro.
6244|I [should be nicer to myself].|Debería ser más amable conmigo mismo.
6245|Self-care [isn't selfish].|Cuidarse no es egoísmo.
6246|I [make a point of taking time for myself].|Me reservo tiempo para mí a conciencia.
6247|Hiking [recharges my batteries].|Recargo las pilas haciendo senderismo.
6248|I['ve found something to balance out work].|He encontrado algo que compensa el trabajo.
6249|[Finding that balance] isn't easy.|Encontrar el equilibrio no es fácil.
6250|I [tend to take on more than I can handle].|Tiendo a exigirme demasiado.
6251|I['ve bitten off more than I can chew].|Me he echado demasiado encima.
6252|I['m pulling the plug before it's too late].|Freno en seco antes de que sea demasiado tarde.
6253|I['ve drawn a line].|He puesto un límite.
6254|Saying no [is something you have to learn].|Decir que no también se aprende.
6255|I [won't let people take advantage of me anymore].|Ya no dejo que se aprovechen de mí.
6256|I['ve cut toxic relationships out of my life].|Me he alejado de las relaciones tóxicas.
6257|I [surround myself with people who are good for me].|Me rodeo de gente que me hace bien.
6258|Quality [beats quantity], in friendships too.|La calidad es más importante que la cantidad, también en la amistad.
6259|[You find out who your real friends are] when times are tough.|Los amigos de verdad se conocen en los malos momentos.
6260|I['m grateful for the people in my life].|Doy gracias por la gente que tengo en mi vida.
6261|Gratitude [makes you happy].|La gratitud da la felicidad.
6262|Happiness [is all about attitude].|La felicidad es cuestión de actitud.
6263|The glass [is half full], not half empty.|El vaso está medio lleno, no medio vacío.
6264|I['m a hopeless optimist].|Soy un optimista incorregible.
6265|I['m more of a realist].|Soy más bien realista.
6266|You [should hope for the best and prepare for the worst].|Hay que esperar lo mejor y prepararse para lo peor.
6267|[Where there's life, there's hope].|La esperanza es lo último que se pierde.
6268|[Whatever will be, will be].|Lo que tenga que ser, será.
6269|I believe [everything happens for a reason].|Todo pasa por algo, creo yo.
6270|[Truth is stranger than fiction].|La vida escribe las mejores historias.
6271|Life [isn't a bed of roses].|La vida no es un camino de rosas.
6272|You [have to take life as it comes].|Hay que tomarse la vida como viene.
6273|[You make your own luck].|Cada uno es artífice de su propio destino.
6274|[Use it or lose it].|Quien se para, se oxida.
6275|[Getting started is always the hardest part].|Todo comienzo es difícil.
6276|Practice [makes perfect], in life too.|La práctica hace al maestro, también en la vida.
6277|Rome [wasn't built in a day].|Zamora no se ganó en una hora.
6278|Patience [is a virtue].|La paciencia es una virtud.
6279|[Staying calm is where your strength comes from].|En la calma está la fuerza.
6280|Where there's a will, [there's a way].|Querer es poder.
6281|You [should never give up hope].|Nunca hay que perder la esperanza.
6282|[Nobody's born an expert].|Nadie nace sabiendo.
6283|All's well [that ends well], as they say.|Bien está lo que bien acaba, como se suele decir.
6284|You [never stop learning], and that's the beauty of it.|Nunca se deja de aprender, eso es lo bonito.
6285|My midlife crisis [hit me hard].|La crisis de los cuarenta me ha pillado de lleno.
6286|I [feel like I'm spinning my wheels].|Tengo la sensación de estar estancado.
6287|I [need a new challenge].|Necesito un nuevo reto.
6288|I [want to take my life in a new direction].|Quiero darle un nuevo rumbo a mi vida.
6289|It['s never too late to follow your dreams].|Nunca es tarde para seguir tus sueños.
6290|I['ve made my dream come true].|He cumplido mi sueño.
6291|I [took the plunge and started my own business].|Me he atrevido a dar el paso de hacerme autónomo.
6292|It [was worth taking the leap].|El paso ha merecido la pena.
6293|I [stepped out of my comfort zone].|He salido de mi zona de confort.
6294|Outside your comfort zone [is where the magic happens].|Fuera de la zona de confort es donde ocurre la magia.
6295|I['ve grown a lot from the challenges I've taken on].|He crecido con cada reto que he tenido.
6296|I['m proud of what I've accomplished].|Estoy orgulloso de lo que he conseguido.
6297|I [have nothing to feel bad about].|No tengo nada que reprocharme.
6298|I['m at peace with myself and the world].|Estoy en paz conmigo mismo y con el mundo.
6299|The relationship [is in trouble].|La relación está en crisis.
6300|We['ve stopped really talking to each other].|La comunicación se ha apagado.
6301|We['re talking past each other].|No nos entendemos cuando hablamos.
6302|We [should try couples therapy].|Deberíamos ir a terapia de pareja.
6303|We['ve worked things out].|Hemos vuelto a entendernos.
6304|A relationship [takes hard work].|Una relación requiere mucho trabajo.
6305|Compromise [is part of every relationship].|Los compromisos forman parte de toda relación.
6306|You [have to give each other space].|Hay que dejarle espacio al otro.
6307|Jealousy [is poison for any relationship].|Los celos son veneno para cualquier relación.
6308|Trust [is the foundation].|La confianza es la base.
6309|We [treat each other as equals].|Nos tratamos de igual a igual.
6310|We [complement each other perfectly].|Nos complementamos a la perfección.
6311|We [share the same values].|Tenemos los mismos valores.
6312|He['s my rock].|Él es mi roca.
6313|She [brings out the best in me].|Ella saca lo mejor de mí.
6314|We [inspired each other].|Nos hemos inspirado mutuamente.
6315|The breakup [was painful, but it was the right thing].|La separación fue dolorosa, pero acertada.
6316|I['ve gotten over the breakup pretty well].|He superado bien la ruptura.
6317|I['m ready for something new].|Estoy listo para algo nuevo.
6318|I['m open to whatever the future brings].|Afronto el futuro con la mente abierta.
6319|Dear Ms. Schmidt, [thank you for your letter].|Estimada señora Schmidt: muchas gracias por su carta.
6320|[Following up on our conversation], I'm sending you the documents.|En relación con nuestra conversación, le envío la documentación.
6321|[I am writing to apply for the position you advertised].|Por la presente, desearía solicitar el puesto anunciado.
6322|[I read your job posting with great interest].|He leído su anuncio con gran interés.
6323|[I have several years of experience] in sales.|Cuento con varios años de experiencia profesional en ventas.
6324|[I would welcome the opportunity to meet with you for an interview].|Me encantaría tener la oportunidad de una entrevista personal.
6325|[I am writing to give notice that I am terminating my contract, effective] December 31.|Por la presente, le comunico la rescisión de mi contrato en plazo con fecha 31 de diciembre.
6326|[Please confirm that you have received this letter].|Le ruego que me confirme la recepción de esta carta.
6327|[I am writing to appeal the decision] dated May 3.|Presento una reclamación contra la resolución del 3 de mayo.
6328|[I would ask that you review this matter again].|Le ruego que vuelva a examinar el asunto.
6329|[Unfortunately, I have to file a complaint about] the service.|Lamentablemente, tengo que quejarme del servicio.
6330|[I expect a prompt response].|Espero una respuesta inmediata.
6331|[Otherwise, I will be forced] to take legal action.|De lo contrario, me veré obligado a emprender acciones legales.
6332|[Thank you in advance for your understanding].|Le agradezco de antemano su comprensión.
6333|[Please don't hesitate to contact me if you have any questions].|Quedo a su disposición para cualquier consulta.
6334|[I look forward to hearing from you.] Sincerely,|A la espera de su respuesta, reciba un cordial saludo.
6335|[We regret to inform you] that the position has already been filled.|Lamentamos comunicarle que el puesto ya ha sido cubierto.
6336|[We wish you the best of luck in your future career].|Le deseamos mucha suerte en su futuro profesional.
6337|[We are pleased to inform you] that you got the job.|Nos complace comunicarle que el puesto es suyo.
6338|[Enclosed please find] the documents you requested.|Adjunto le enviamos la documentación solicitada.
6339|[As agreed], we'll deliver by Friday.|Según lo acordado, haremos la entrega antes del viernes.
6340|[Please note that] the deadline is Monday.|Le recordamos que el plazo vence el lunes.
6341|[Please read the enclosed information carefully].|Le rogamos que tenga en cuenta las indicaciones adjuntas.
6342|[If you have any questions], please contact us.|Si tiene alguna pregunta, no dude en ponerse en contacto con nosotros.
6343|[Thank you for your trust in us].|Le agradecemos su confianza.
6344|[I would like to express my sincere gratitude].|Quisiera expresarle mi más sincero agradecimiento.
6345|[I wanted to make a point] of thanking you personally.|Para mí es importante darle las gracias personalmente.
6346|[I am writing to ask a favor].|Me dirijo a usted para pedirle un favor.
6347|[Could you kindly let me know] when the appointment is?|¿Sería tan amable de indicarme cuándo tendrá lugar la cita?
6348|[I would greatly appreciate it] if you could help me.|Le quedaría muy agradecido si pudiera ayudarme.
6349|[I sincerely apologize] for the delays.|Lamento profundamente que se hayan producido retrasos.
6350|[Please excuse my late reply].|Disculpe la tardanza en responder.
6351|[As I mentioned on the phone], I'm sending you the contract.|Tal y como le anuncié por teléfono, le envío el contrato.
6352|[We'd be happy to take you up on your offer].|Con mucho gusto aceptamos su oferta.
6353|[Unfortunately, we are unable to grant your request].|Lamentablemente, no podemos atender su petición.
6354|[We have forwarded your inquiry to the appropriate department].|Hemos remitido su consulta al departamento correspondiente.
6355|[Your request will be processed as soon as possible].|Su solicitud se tramitará lo antes posible.
6356|[Processing takes] about four weeks.|El plazo de tramitación es de unas cuatro semanas.
6357|[We appreciate your patience].|Le rogamos un poco de paciencia.
6358|[This letter is valid without a signature].|Este documento es válido sin firma.
6359|[Any missing documents must be submitted without further notice].|La documentación deberá presentarse sin necesidad de requerimiento.
6360|[The deadline is considered met] if the letter arrives on time.|El plazo se considera cumplido si el escrito llega a tiempo.
6361|Government jargon [is often almost impossible to understand].|El lenguaje administrativo a menudo es casi incomprensible.
6362|You [should always read the fine print].|Siempre hay que leer la letra pequeña.
6363|I['ll have to think it over first].|Tengo que pensármelo primero.
6364|I['ll get back to you on that].|Ya te diré algo al respecto.
6365|I [reserve the right to do that].|Me reservo ese derecho.
6366|That['s up for negotiation].|Eso es negociable.
6367|That['s up to each individual].|Eso queda a criterio de cada uno.
6368|That [takes a lot of work].|Eso supone un esfuerzo considerable.
6369|The cost [is way out of proportion to the benefit].|Eso no guarda proporción con el beneficio.
6370|That [can be done without too much effort].|Eso se puede llevar a cabo con un esfuerzo razonable.
6371|That [isn't getting us anywhere].|Eso no lleva a ninguna parte.
6372|That['s in everyone's interest].|Eso beneficia a todas las partes.
6373|That['s in all of our best interests].|Eso nos interesa a todos.
6374|We [all pull together] when it counts.|Todos remamos en la misma dirección cuando hace falta.
6375|That['s proven to work].|Eso ha dado buenos resultados.
6376|That [hasn't really worked out].|Eso no ha funcionado bien.
6377|That [remains to be seen].|Eso está por ver.
6378|[Stay tuned].|Sigue habiendo emoción.
6379|It'll be [interesting to see what happens].|Habrá que ver qué pasa.
6380|We['ll see what the future holds].|Ya veremos qué nos depara el futuro.
6381|I['ll just wait and see].|Dejaré que me sorprenda.
6382|The best [is yet to come].|Lo mejor está por llegar.
6383|I['m looking forward to whatever comes next].|Tengo muchas ganas de todo lo que está por venir.
6384|Every day [is a new chance].|Cada día es una nueva oportunidad.
6385|You [only live once], so let's do it!|Solo se vive una vez, ¡así que adelante!
6386|Life['s too short to drink bad wine].|La vida es demasiado corta para beber mal vino.
6387|You [should celebrate every chance you get].|Hay que aprovechar cualquier excusa para celebrar.
6388|Enjoy [the little moments].|Disfruta de los pequeños momentos.
6389|The best things [are often unplanned].|Las mejores cosas suelen ser las que no se planean.
6390|I['ve learned to trust life].|He aprendido a confiar en la vida.
6391|[It'll all work out].|Ya verás como todo sale bien.
6392|In the end, [everything will be okay], and if it's not okay, it's not the end.|Al final todo sale bien, y si no sale bien, es que todavía no es el final.
6393|Life [is beautiful], in spite of everything.|La vida es bella, a pesar de todo.
6394|I['m looking to the future with confidence].|Miro hacia delante con confianza.
6395|Let's [make the best of it].|Vamos a sacarle el mejor partido.
6396|[It's up to us].|Está en nuestras manos.
6397|Every step [counts].|Cada paso cuenta.
6398|Even the longest journey [begins with a single step].|Hasta el camino más largo empieza con un primer paso.
6399|I['m ready for the next chapter].|Estoy listo para el siguiente capítulo.
6400|A new chapter [is beginning].|Empieza un nuevo capítulo.
6401|I [can't wait to see where life takes me].|Tengo curiosidad por ver adónde me lleva el camino.
6402|I['ve found my path].|He encontrado mi camino.
6403|[See you around], as they say.|Ya nos veremos, como se suele decir.
6404|I [worked hard for this].|Me lo he ganado a pulso.
6405|It [didn't just fall into my lap].|Eso no me ha caído del cielo.
6406|[Nobody handed me anything].|Nadie me ha regalado nada.
6407|Success [comes from hard work].|El éxito es fruto del trabajo duro.
6408|I [pushed myself to my limits].|He llegado al límite de mis fuerzas.
6409|I [was amazed at myself].|Yo mismo me quedé asombrado.
6410|I [surprised myself].|Me he sorprendido a mí mismo.
6411|I [worked up the courage].|Me armé de valor.
6412|Everything [fell into place].|Todo ha encajado.
6413|Things [have taken a turn for the better].|Las cosas han dado un giro a mejor.
6414|I['m in good shape].|Estoy en buena forma.
6415|I [have everything I need].|No me falta de nada.
6416|I [have every reason to be happy].|Tengo todos los motivos para estar contento.
6417|I['m totally happy with my life].|Estoy plenamente satisfecho con mi vida.
6418|Things [couldn't be going better].|No podría ir mejor.
@slang
A2|[What's up], man?|Hello, how are you?|¿Qué onda, tío?|Quoi de neuf, mec ?|Was geht, Alter?|E aí, cara?|Ciao, come va?|Hoi, hoe gaat het?|Hej, hur är det?|Hei, hvordan går det?|Hej, hvordan går det?|Salut, ce faci?|Bok, kako si?|pl:Cześć, co słychać?|cs:Ahoj, jak se máš?
